Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3324,John,Davis,student2324@university.com,Male,19,Business,92.77,98.95,86.73,62.29,95.56,1.55,71.08,51.17,A,9.2,No,Yes,None,Medium,5,7.6
S3325,Ahmed,Johnson,student2325@university.com,Male,19,CS,52.51,66.99,88.53,88.23,74.46,4.44,69.8,70.08,C,25.4,No,Yes,Master's,High,10,4.9
S3326,Emma,Smith,student2326@university.com,Male,23,CS,94.1,90.84,89.39,54.39,56.4,2.48,52.37,52.64,A,14.7,Yes,Yes,PhD,Medium,5,7.9
S3327,Omar,Johnson,student2327@university.com,Male,24,Engineering,92.6,58.12,73.04,59.92,53.07,4.21,91.49,54.17,A,28.4,No,Yes,Master's,Medium,8,6.2
S3328,Omar,Brown,student2328@university.com,Female,20,Business,75.32,62.31,50.63,86.97,65.92,0.77,51.24,52.8,C,29.2,No,Yes,Bachelor's,High,5,8.8
S3329,Sara,Davis,student2329@university.com,Female,18,CS,74.51,49.89,48.89,63.99,54.34,7.55,86.49,98.05,C,29.1,Yes,Yes,None,Medium,6,7.1
S3330,Maria,Davis,student2330@university.com,Female,19,Business,68.09,52.55,74.44,74.67,76.78,0.79,70.35,92.21,F,8.9,No,Yes,PhD,Low,10,5.1
S3331,Sara,Brown,student2331@university.com,Male,18,CS,,79.41,61.99,66.36,50.72,8.38,50.31,71.96,B,13.7,Yes,Yes,Bachelor's,Medium,1,5.6
S3332,Emma,Davis,student2332@university.com,Male,20,CS,55.56,70.65,73.48,75.35,72.19,6.63,64.5,62.4,C,12.8,Yes,Yes,Master's,Low,1,5.6
S3333,Ahmed,Brown,student2333@university.com,Male,23,Business,79.51,53.87,69.91,67.33,58.92,4.17,67.31,53.62,D,28.1,No,Yes,PhD,Medium,1,5.4
S3334,Ahmed,Smith,student2334@university.com,Female,20,CS,84.08,64.17,76.13,99.71,68.41,8.66,98.24,71.56,A,7.2,No,Yes,Bachelor's,Low,4,7.9
S3335,Maria,Jones,student2335@university.com,Male,22,Engineering,96.72,62.39,41.93,67.87,83.75,1.86,83.05,80.02,A,19.7,Yes,Yes,PhD,Low,3,5.7
S3336,Omar,Johnson,student2336@university.com,Male,24,CS,89.01,99.24,41.97,81.35,67.55,2.65,77.18,89.86,A,17.1,Yes,Yes,High School,Low,5,5
S3337,Sara,Brown,student2337@university.com,Female,19,CS,82.19,91.21,83.3,94.42,67.07,1.37,56.35,52.58,F,29.4,No,Yes,PhD,Medium,7,7
S3338,Liam,Johnson,student2338@university.com,Female,23,Engineering,55.84,63.28,51.59,81.9,99.54,3.82,69.56,70.89,D,29.1,No,Yes,High School,High,6,6.3
S3339,Ahmed,Smith,student2339@university.com,Male,22,Engineering,68.69,94.83,79.13,78.29,85.94,9.87,51.79,98.84,D,15.6,Yes,Yes,PhD,Low,3,4.1
S3340,Emma,Jones,student2340@university.com,Male,19,Engineering,56.94,60.56,72.79,,75.69,1.61,88.08,56.04,F,16,Yes,No,PhD,High,2,5.4
S3341,John,Smith,student2341@university.com,Male,20,Engineering,94.06,80.07,98.91,74.82,78.97,8.31,58.14,70.01,A,14.6,No,Yes,PhD,Low,2,4.2
S3342,Ali,Davis,student2342@university.com,Male,20,CS,87.48,98,90.12,90.38,81.01,6.52,79.72,63.75,B,24.7,No,Yes,High School,High,3,7.8
S3343,Ali,Johnson,student2343@university.com,Female,21,Engineering,87.88,63.42,64.79,52.52,51.23,0.16,84.97,56.7,A,7.5,No,Yes,Bachelor's,High,10,8.8
S3344,Ali,Jones,student2344@university.com,Male,21,Mathematics,,80.79,76.98,94.26,54.01,9.45,68.33,91.95,B,7.9,Yes,No,Master's,Low,3,6.5
S3345,Liam,Davis,student2345@university.com,Male,20,Business,75.35,57.76,47.04,79.31,82.46,9.71,81.63,84.86,B,22.6,Yes,Yes,PhD,High,3,6.8
S3346,Omar,Jones,student2346@university.com,Female,20,CS,57.5,55.98,63.18,92.44,68.22,9.25,88.21,70.58,F,5.4,No,Yes,Master's,Medium,8,8.2
S3347,Sara,Davis,student2347@university.com,Male,18,CS,66.48,74.45,84.03,50.52,52.77,5.02,59.21,68.45,C,21.8,Yes,Yes,Master's,Medium,3,4.1
S3348,Maria,Smith,student2348@university.com,Male,24,Mathematics,,98.76,77.36,93.46,64.88,2.2,80.04,91.39,A,8.2,Yes,Yes,PhD,Medium,6,4.8
S3349,Liam,Brown,student2349@university.com,Female,18,Engineering,86.25,67.19,69.07,,56.51,3.91,86.69,54.54,A,24.7,Yes,Yes,High School,Low,9,7.3
S3350,Liam,Johnson,student2350@university.com,Female,24,Engineering,58.01,96.26,50.59,86.06,95.82,6.14,67.85,57.34,D,23.5,No,Yes,None,Medium,8,7.7
S3351,Ahmed,Williams,student2351@university.com,Male,22,Business,85.11,94.86,88.19,70.83,60.15,3.79,58.12,95.33,A,9.6,No,Yes,None,Low,6,7.1
S3352,John,Williams,student2352@university.com,Female,21,CS,84.61,55.23,56.39,,57.18,7.08,64.31,90.86,F,23.9,No,Yes,None,Medium,10,8.7
S3353,Liam,Smith,student2353@university.com,Female,21,Engineering,72.97,64.11,89.23,81.41,81.31,7.96,96.65,88.74,C,24.8,No,Yes,PhD,Medium,5,6
S3354,Emma,Johnson,student2354@university.com,Male,20,Mathematics,56.76,78.6,76.7,58.17,76.1,2.09,67.87,81.2,D,28.1,No,Yes,Master's,Medium,5,6.8
S3355,John,Johnson,student2355@university.com,Female,20,Engineering,65.74,71.08,62.36,75.73,78.8,4.05,55.39,64.62,A,23.1,Yes,No,,Medium,8,8.8
S3356,Emma,Smith,student2356@university.com,Male,22,CS,66,45.76,42.44,63.86,71.8,9.58,54.14,96.74,C,26.7,No,Yes,PhD,High,7,8.5
S3357,Omar,Johnson,student2357@university.com,Male,23,CS,85.02,99.62,53.95,78.02,73.36,2.5,59.02,74.59,B,20.9,No,Yes,PhD,High,5,4.2
S3358,Sara,Brown,student2358@university.com,Male,23,CS,55.69,85.16,93.34,86.9,88.94,3.46,56.38,64.03,F,20.6,Yes,Yes,,Medium,10,5.8
S3359,Ali,Smith,student2359@university.com,Male,23,Business,91.45,66.26,89.08,54.06,61,0.36,74.75,68.28,A,21.9,No,Yes,High School,Low,6,7.7
S3360,Liam,Brown,student2360@university.com,Female,21,CS,88.05,77.09,74.49,75.79,69.83,3.32,67.38,50.84,B,15.2,No,Yes,Bachelor's,Low,5,4
S3361,Sara,Johnson,student2361@university.com,Male,18,CS,59.32,45.25,67.98,80.88,97.89,3.71,92.07,62.76,D,10.7,Yes,Yes,High School,High,9,8.3
S3362,Omar,Smith,student2362@university.com,Male,23,Mathematics,85.96,69.72,78.83,,59.5,1,94.05,59.4,A,15.3,No,Yes,Master's,High,6,6.5
S3363,Maria,Johnson,student2363@university.com,Male,19,CS,83.43,95.85,67.97,,64.69,0.01,73.66,56.78,A,19.8,No,Yes,PhD,Low,3,4.4
S3364,Maria,Smith,student2364@university.com,Male,22,CS,87.41,93.8,78.66,76.02,59.58,5.75,94.43,51.61,B,22.3,Yes,Yes,High School,Medium,3,6.2
S3365,Omar,Johnson,student2365@university.com,Female,23,CS,59.45,60.24,58.44,59.13,51.02,3.02,72.52,61.34,D,16.4,Yes,Yes,None,Medium,10,6.5
S3366,Emma,Brown,student2366@university.com,Female,19,CS,57.88,71.88,90.31,,63.49,0.18,82.1,55.18,C,13.3,Yes,Yes,Bachelor's,Medium,10,5.8
S3367,Ahmed,Brown,student2367@university.com,Female,23,Engineering,61.82,81.84,82.12,77.08,52.32,8.6,58.13,52.26,A,11.2,No,Yes,PhD,High,4,6.3
S3368,Ahmed,Johnson,student2368@university.com,Male,18,Mathematics,68.29,60.4,59.8,68.76,57.73,5.84,52.63,56.87,B,9.6,No,Yes,High School,Low,5,8.5
S3369,Emma,Smith,student2369@university.com,Female,18,Business,89.68,43.89,89.84,59.63,68.13,1.71,58,60.12,B,16.9,Yes,Yes,,High,9,5.6
S3370,Maria,Williams,student2370@university.com,Female,23,Engineering,86.9,70.33,69.24,51.53,51.04,8.65,62.59,70.8,A,22.7,No,Yes,None,Low,10,8.8
S3371,Maria,Brown,student2371@university.com,Male,19,Engineering,96.27,76.1,50.48,78.33,87.65,2.54,87.55,79.18,A,25.7,Yes,Yes,High School,Medium,2,7.4
S3372,Liam,Brown,student2372@university.com,Female,22,Engineering,52.93,40.35,44.66,79.93,89.78,2.27,58.68,66.11,D,13.6,No,Yes,High School,Low,2,8.5
S3373,Maria,Davis,student2373@university.com,Male,19,CS,,45.73,81.98,57.09,70.57,8.95,56.53,57.06,A,20.3,No,Yes,Master's,High,1,5
S3374,Sara,Williams,student2374@university.com,Female,22,CS,84.96,52.44,91.91,80.09,99.23,1.79,96.38,97.02,D,16.9,Yes,No,PhD,Low,8,6.5
S3375,Maria,Johnson,student2375@university.com,Female,23,Mathematics,63.96,60.88,88.45,97.6,83.95,8.79,84.44,75.74,B,29.2,No,Yes,None,Low,1,6.8
S3376,John,Smith,student2376@university.com,Female,22,CS,66.7,72.46,79.34,98.91,87.19,8.03,73.67,87.09,F,27.1,No,Yes,Master's,High,6,4.4
S3377,Liam,Davis,student2377@university.com,Female,20,CS,77.34,57.63,48.48,94.42,59.62,3.1,54.75,84.72,D,27.1,No,Yes,,Medium,2,6.5
S3378,Ali,Johnson,student2378@university.com,Male,21,Engineering,55.12,56.57,45.64,90.35,91.87,0.34,92.59,64.24,F,19.5,No,Yes,High School,High,9,8.3
S3379,Maria,Jones,student2379@university.com,Male,24,Engineering,,92.16,60.7,60.47,97.25,0.83,55.41,77.99,A,15.9,Yes,Yes,,Medium,4,4.3
S3380,Emma,Brown,student2380@university.com,Female,21,CS,66.26,48.7,91.29,57.82,61.82,1.1,80.55,80.11,F,21.3,No,Yes,None,Low,10,7.2
S3381,Ali,Jones,student2381@university.com,Male,18,CS,81.64,69.73,97.7,72.25,84.32,8.91,83.38,67.59,B,9,Yes,Yes,PhD,Medium,5,8.9
S3382,Sara,Brown,student2382@university.com,Female,20,CS,91.7,97.17,54.48,,87.35,4.04,70.01,83.54,A,27.1,No,Yes,,Low,2,6.6
S3383,Emma,Brown,student2383@university.com,Female,21,Engineering,58.56,77.5,85.73,92.53,65.26,0.33,95.56,89.53,D,11.8,No,Yes,None,Low,5,5.5
S3384,Ali,Jones,student2384@university.com,Female,23,CS,96.54,83.03,74.43,61.6,73.75,5.57,52.54,68.21,A,25.7,No,Yes,Bachelor's,Low,7,6.9
S3385,Emma,Jones,student2385@university.com,Female,22,Engineering,76.53,65.87,41.91,73.98,54.88,2.08,90.91,50.75,F,12.5,No,Yes,Master's,High,5,6.7
S3386,Sara,Johnson,student2386@university.com,Female,22,Engineering,96.15,41.2,72.57,,58.65,2.35,77.69,67.47,A,18.1,Yes,Yes,None,Low,1,4.5
S3387,Liam,Davis,student2387@university.com,Female,19,Business,60.39,78.77,88.36,72.28,53.08,1.61,80.56,55.84,D,24.3,No,Yes,,Low,9,5.1
S3388,John,Davis,student2388@university.com,Male,19,CS,80.23,77.92,56.57,72.71,78.01,7.62,99.34,57.78,F,14.8,No,Yes,Master's,High,2,7.3
S3389,Sara,Jones,student2389@university.com,Male,22,CS,,46.63,93.84,61.26,81.26,0.01,79.13,68.3,F,14,No,Yes,None,Medium,4,7
S3390,Sara,Johnson,student2390@university.com,Female,23,Engineering,88.71,67.73,54.18,99.33,95.81,4.39,89.85,60.38,A,27.2,No,Yes,High School,Medium,6,5.7
S3391,Emma,Davis,student2391@university.com,Male,22,Business,80.3,94.92,44.59,73.76,77.11,0.87,57.68,96.74,D,6.7,No,Yes,None,High,1,8.9
S3392,Liam,Johnson,student2392@university.com,Female,19,CS,74.73,52.31,49.6,76.64,63.03,5.52,90.46,82.64,C,26,No,Yes,High School,Medium,9,7.2
S3393,Omar,Johnson,student2393@university.com,Male,21,Engineering,,67.67,90.22,60.93,52.97,3.46,88.05,75.92,B,28.2,No,Yes,High School,High,9,5.2
S3394,Ahmed,Brown,student2394@university.com,Male,18,CS,,67.67,65.04,,94.25,0.28,98.41,50.49,A,19.1,Yes,Yes,High School,Medium,8,6.4
S3395,Maria,Davis,student2395@university.com,Male,19,CS,,88.65,87.82,62.77,73.94,4.61,96.79,55.18,A,22.4,Yes,Yes,Master's,Medium,9,7.6
S3396,Maria,Davis,student2396@university.com,Female,23,Engineering,80.41,89.47,71.87,60.12,86.87,5.71,60.7,89.42,B,26.5,No,Yes,High School,Medium,4,7.4
S3397,John,Brown,student2397@university.com,Male,21,CS,81.2,85.56,68.83,63.79,50.73,2.48,73.25,69.49,D,15.9,No,Yes,None,Medium,9,5.2
S3398,John,Jones,student2398@university.com,Female,21,Business,71.95,61.93,88.41,50.14,74.41,7.66,95.57,52.27,C,27,No,Yes,,Low,4,7.2
S3399,Maria,Brown,student2399@university.com,Female,21,Engineering,74.33,44.32,65.41,78.51,66.29,3.71,82.04,91.28,A,14.3,No,Yes,High School,Low,5,5.7
S3400,Ahmed,Davis,student2400@university.com,Female,20,Engineering,97.98,60.97,88.12,69.37,51.52,7.49,73.19,65.13,A,12.7,No,Yes,,Low,6,6.3
S3401,Maria,Davis,student2401@university.com,Male,20,Engineering,86.63,80.79,46.04,94.93,88.78,5.79,55.45,69.31,B,29.6,Yes,Yes,None,Low,7,7.3
S3402,Omar,Jones,student2402@university.com,Male,24,Engineering,55.53,82.16,78.18,52.04,75.65,8.69,67.59,98.72,D,5.8,No,Yes,Bachelor's,Medium,3,6.9
S3403,Ahmed,Brown,student2403@university.com,Male,21,CS,60.61,97.9,82.16,52.16,66.66,5.47,83.26,50.78,A,13,No,Yes,None,Medium,2,7.6
S3404,John,Smith,student2404@university.com,Female,23,Business,98.78,67.22,93.95,94.29,90.29,1.86,88.85,86.07,A,16.5,No,Yes,,Medium,5,5.9
S3405,Ali,Smith,student2405@university.com,Female,22,Mathematics,86.32,77.95,53.46,56.33,72.35,8.23,72.36,97.44,A,12.8,No,Yes,None,High,10,7.8
S3406,Emma,Jones,student2406@university.com,Male,23,CS,95.75,72.35,76.25,50.11,50.17,7.83,52.79,53.19,B,12.1,No,Yes,High School,Medium,3,4.1
S3407,Omar,Brown,student2407@university.com,Female,20,CS,65.19,49.04,66,58.95,97.22,9.72,81.66,93.3,C,14.3,No,Yes,Bachelor's,Low,3,4.9
S3408,Omar,Brown,student2408@university.com,Male,19,CS,87.09,67.67,62.97,91.19,62.78,0.94,96.08,70.81,A,15,No,Yes,Bachelor's,Low,7,8.9
S3409,Liam,Johnson,student2409@university.com,Male,24,Engineering,85.7,72.69,46.4,90.14,91.53,5.91,74.82,93.9,B,6.8,No,Yes,,Low,6,4.4
S3410,John,Davis,student2410@university.com,Male,20,Engineering,64.73,97.04,48.05,67.01,90.82,4.92,96.42,65.41,A,24.4,Yes,Yes,High School,High,3,7.3
S3411,John,Williams,student2411@university.com,Male,22,Business,77.54,61.99,90.22,83.4,58.12,6.71,67.71,99.13,C,9.2,Yes,Yes,PhD,Medium,7,8.6
S3412,Sara,Jones,student2412@university.com,Female,18,Business,81.37,98.81,84.99,,73.7,9.8,94.32,82.35,C,6,No,Yes,High School,High,10,8.3
S3413,Omar,Williams,student2413@university.com,Male,24,Engineering,74.06,72.54,62.94,95.24,52.01,5.32,89.32,81.35,D,19.8,Yes,Yes,PhD,Low,10,8.6
S3414,Sara,Williams,student2414@university.com,Male,20,Engineering,91.36,54.55,89.71,,67.73,6.86,98.09,90.3,A,21.7,Yes,Yes,High School,Medium,6,8.9
S3415,Sara,Jones,student2415@university.com,Male,23,Engineering,91.64,51.5,44.85,90.66,86.55,3.47,89.55,71.83,A,24,No,Yes,None,Medium,1,5.8
S3416,Emma,Brown,student2416@university.com,Male,24,Engineering,,48.5,77.49,58.53,61.85,2.99,66.07,62.93,B,7.2,No,No,,High,5,5.7
S3417,Sara,Jones,student2417@university.com,Male,23,Engineering,90.17,67.18,92.09,69.58,55.86,3.35,95.03,63.15,A,9.3,No,Yes,,Medium,4,4.6
S3418,Ahmed,Williams,student2418@university.com,Male,21,Engineering,74.4,41.32,90.33,59.6,75.36,0.39,83.49,66.53,D,9.6,No,Yes,Master's,Medium,3,5
S3419,Maria,Davis,student2419@university.com,Male,21,Engineering,,66.7,62.37,85.13,76.85,2.85,58.1,80.87,F,19.8,Yes,Yes,None,High,3,7.3
S3420,Ali,Davis,student2420@university.com,Female,21,Engineering,91.57,99.3,84.71,83.92,83.79,1.73,52.3,91.92,A,27.2,No,Yes,Bachelor's,High,8,5.7
S3421,John,Davis,student2421@university.com,Female,24,Engineering,74.51,80.21,65.65,77.39,87.96,4.57,68.29,74.98,F,22.7,No,Yes,,Low,3,5.7
S3422,Ahmed,Brown,student2422@university.com,Female,18,Business,62.32,85.59,90.41,84.91,84.79,4.61,89.34,70.17,A,12.9,No,Yes,None,Medium,2,7.2
S3423,Ali,Smith,student2423@university.com,Female,22,Engineering,75.37,47.14,71.85,81.98,92.27,7.65,80.91,89.69,F,26.3,No,Yes,PhD,Low,5,4.5
S3424,Omar,Jones,student2424@university.com,Male,24,Engineering,57.09,68.39,85.89,,61.15,5.02,76.36,64.48,C,21.7,No,No,Bachelor's,High,10,4.3
S3425,Omar,Davis,student2425@university.com,Female,19,Engineering,,57.17,44.71,61.97,78.49,4.63,50.19,84.45,D,22.2,Yes,Yes,PhD,High,3,8
S3426,Omar,Jones,student2426@university.com,Female,23,Engineering,66.8,93.65,75.4,71.45,68,2.32,71.78,55.29,B,28.9,No,Yes,None,Medium,10,7.9
S3427,Ahmed,Davis,student2427@university.com,Female,23,CS,63.03,50.88,73.02,57.58,98.11,8.52,57.89,55.66,B,28.8,No,Yes,None,High,3,5.9
S3428,Ahmed,Brown,student2428@university.com,Male,24,CS,97.83,67.52,76.6,71.48,72.01,0.91,72.73,82.2,A,14.6,Yes,Yes,,Medium,8,7
S3429,John,Smith,student2429@university.com,Female,24,Engineering,88.84,75.28,81.74,85.08,97.99,9.82,99.59,54.14,B,20.9,Yes,Yes,None,Medium,9,5.2
S3430,Maria,Smith,student2430@university.com,Female,22,Engineering,89.35,70.84,95.09,84.57,88.45,4.76,93.98,57.75,B,10.1,No,Yes,PhD,Medium,2,5.8
S3431,Liam,Davis,student2431@university.com,Male,18,Mathematics,,89.81,87.14,85.47,85.92,1.86,65.53,81.22,B,15.3,Yes,Yes,Master's,Medium,1,4.2
S3432,Sara,Brown,student2432@university.com,Female,24,CS,91.96,53.89,53.18,65.44,74.58,3.54,79.68,71.91,B,11.8,No,Yes,None,High,8,5.4
S3433,Omar,Johnson,student2433@university.com,Male,21,CS,87.96,62.64,89.55,83.11,72.17,0.15,75.1,78.06,A,14.2,No,Yes,,Low,10,4.1
S3434,Emma,Jones,student2434@university.com,Female,22,CS,79.94,87.53,47.32,,76.33,1.67,56.5,98.85,A,21.9,Yes,Yes,PhD,High,10,6.1
S3435,Maria,Jones,student2435@university.com,Male,19,CS,98.06,71.68,77.33,97.22,64.68,3.35,99.49,81.6,B,10.3,No,Yes,,Low,6,6.6
S3436,Emma,Williams,student2436@university.com,Female,21,Business,59.58,64.13,92.97,,95.23,5.54,71.26,79.54,F,9.5,No,Yes,High School,Medium,9,6.5
S3437,John,Brown,student2437@university.com,Female,19,CS,97.17,41.77,46.07,80.15,89.72,1.29,75.28,69.01,A,14.5,No,Yes,PhD,Low,1,5.7
S3438,John,Williams,student2438@university.com,Female,20,Engineering,70.07,85.2,90.98,87.51,90.07,6.76,82.38,81.54,F,7.5,No,Yes,PhD,Low,5,5
S3439,John,Davis,student2439@university.com,Male,19,Engineering,76.42,98.33,87.92,95.32,71.66,8.44,59.58,50.65,F,25.3,No,Yes,None,High,5,6.3
S3440,Ali,Williams,student2440@university.com,Female,21,Engineering,,77.22,70.23,71.9,53.55,5.72,61.11,77.87,D,29,Yes,No,PhD,Medium,3,8.3
S3441,Emma,Smith,student2441@university.com,Male,20,Business,77.01,91.39,58.53,68.02,84.15,2.97,59.63,53.44,B,25,Yes,Yes,Bachelor's,Medium,2,8.9
S3442,Maria,Jones,student2442@university.com,Male,21,Engineering,80.56,71.01,64.33,71.5,68.72,1.21,69.22,61.01,A,18.3,No,Yes,High School,Medium,9,5.6
S3443,Liam,Williams,student2443@university.com,Male,23,CS,99.89,53.9,98.12,,93.52,0.16,59.98,78.16,B,21.9,No,Yes,Bachelor's,Medium,7,8.9
S3444,Maria,Smith,student2444@university.com,Male,21,Business,,40.87,52.1,,89.02,7.32,96.32,83.4,D,25.1,Yes,Yes,Bachelor's,Medium,9,6.2
S3445,Ahmed,Brown,student2445@university.com,Female,20,Business,98.32,79.2,74.78,96.64,57.27,6.28,85.72,69.24,B,6.7,No,Yes,None,Medium,3,7.1
S3446,Ahmed,Williams,student2446@university.com,Female,19,CS,67.42,69.59,44.99,56.3,80.09,4.76,94.89,70.95,F,15.5,Yes,Yes,PhD,High,1,8
S3447,Omar,Davis,student2447@university.com,Female,23,CS,99.56,86.93,53.07,78.05,84.61,1.02,92.42,74.9,A,8.6,No,Yes,High School,High,2,5.8
S3448,Liam,Davis,student2448@university.com,Male,18,CS,72.77,81.68,85.8,94.88,78.41,2.07,85.16,87.95,C,7.3,Yes,Yes,High School,Low,6,5
S3449,Ahmed,Davis,student2449@university.com,Female,18,CS,,99.28,58.16,55.01,75.7,8.15,62.14,50.88,F,24,No,Yes,High School,Medium,6,5.4
S3450,John,Jones,student2450@university.com,Male,18,Mathematics,,70.62,99.15,,61.39,4.8,80.77,72.35,F,26.5,No,Yes,Bachelor's,Medium,2,8.2
S3451,Maria,Williams,student2451@university.com,Male,18,Engineering,75.29,65.63,70.05,93.26,61.8,9.63,59.31,50.71,B,7.1,No,Yes,High School,Low,9,8.7
S3452,Emma,Brown,student2452@university.com,Male,22,CS,98.3,57.2,70.99,95.02,88.4,10,56.62,65.96,A,9.5,No,Yes,High School,High,10,4.6
S3453,John,Williams,student2453@university.com,Female,18,Business,97.35,68.61,42.18,75.72,50.93,8.01,81.63,75.99,A,10.5,No,Yes,,Low,1,7.5
S3454,Ali,Jones,student2454@university.com,Female,20,Engineering,84.19,92.37,97.39,51.25,88.95,2.58,81.23,54,D,26.4,Yes,Yes,None,Low,4,4.2
S3455,Ahmed,Smith,student2455@university.com,Male,24,CS,89.89,42.55,50.45,55.28,76.34,2.31,57.83,74.26,B,27.8,Yes,Yes,Bachelor's,Low,4,8.4
S3456,John,Jones,student2456@university.com,Female,18,Mathematics,,98.67,72.3,79.34,96.81,2.54,67.62,96.23,C,24.1,No,Yes,Bachelor's,High,1,8.3
S3457,John,Davis,student2457@university.com,Female,21,Business,86.08,99.6,63.74,56.19,99.87,9.87,53.31,84.27,A,24.9,Yes,Yes,,Medium,5,7.9
S3458,Ali,Smith,student2458@university.com,Male,24,Business,80.9,75.87,64.94,57.47,83.17,3.35,85.79,89.11,F,13.6,Yes,Yes,Master's,Low,6,8.1
S3459,Sara,Davis,student2459@university.com,Male,18,Engineering,54.58,59.89,78.6,88.61,70.61,7.06,99.37,79.02,D,15.2,No,Yes,Master's,Medium,9,7
S3460,Maria,Johnson,student2460@university.com,Female,24,Business,55.66,53.38,79.73,87.53,73.75,9.59,87,94.82,D,12,No,Yes,PhD,Low,8,4.7
S3461,Emma,Jones,student2461@university.com,Male,19,CS,55.42,56.59,49.26,92.14,60.21,8.2,92.21,57.34,D,29,No,Yes,PhD,Low,4,8.6
S3462,Omar,Jones,student2462@university.com,Male,20,Engineering,86.22,43.01,69.98,55.29,54.96,5.98,73.82,72.49,A,23.2,No,Yes,Bachelor's,High,6,4.7
S3463,Sara,Brown,student2463@university.com,Female,20,Mathematics,57.09,68.51,87.43,59.91,78.94,1.69,54.78,79.85,D,13.5,No,Yes,,High,7,5.1
S3464,Ahmed,Williams,student2464@university.com,Female,24,CS,,43.44,66.6,91.65,90.27,1.75,86.33,93.67,A,8.4,Yes,Yes,Master's,High,6,6.2
S3465,John,Smith,student2465@university.com,Male,23,Business,,83.11,49.95,86.05,63.09,4.92,62.83,65.4,C,9.9,No,Yes,PhD,Low,5,6.5
S3466,Liam,Smith,student2466@university.com,Female,22,Engineering,77.53,62.32,58.79,90.3,70.98,9.52,69.41,50.06,F,10.1,Yes,Yes,Master's,Medium,1,4.5
S3467,Ali,Brown,student2467@university.com,Male,21,CS,85.32,51.96,52.74,99.49,77.74,9.04,85.15,98.72,A,20.4,Yes,No,Master's,Low,7,7.8
S3468,Ali,Brown,student2468@university.com,Male,24,Business,84.24,72.69,47.55,93.22,95.39,1.66,95.24,51.3,D,27.6,No,Yes,Bachelor's,Medium,7,4.7
S3469,Liam,Williams,student2469@university.com,Female,20,CS,75.78,98.43,62.65,76.02,56.93,2.88,74.31,57.62,A,26.7,No,Yes,PhD,High,5,7.3
S3470,Maria,Davis,student2470@university.com,Male,19,Engineering,73.22,81.71,72.46,,61.84,5.89,98.08,71.1,C,6.7,No,Yes,,Low,9,6.3
S3471,Sara,Williams,student2471@university.com,Male,18,CS,69.89,69.5,44.37,78.48,95.93,4.77,76,74.82,C,22.7,Yes,Yes,,Medium,3,8.1
S3472,Omar,Jones,student2472@university.com,Male,20,Mathematics,93.1,86.61,76.23,81.93,51.98,1.19,56.13,91.72,A,9.2,No,Yes,,Medium,1,5.5
S3473,Maria,Davis,student2473@university.com,Female,19,CS,66.54,84.25,99.58,66.77,82.81,3.69,75.92,72.39,A,12.8,Yes,Yes,Master's,Medium,5,8.2
S3474,Liam,Johnson,student2474@university.com,Female,18,CS,62.97,93.5,97.85,,81.98,9.55,93.03,77.37,B,18.6,No,Yes,Bachelor's,Low,4,5.3
S3475,John,Williams,student2475@university.com,Female,22,CS,87.17,52.28,89.75,54.64,69.16,9.51,76.9,60,A,26,No,Yes,High School,Low,6,6.9
S3476,Liam,Brown,student2476@university.com,Male,20,Mathematics,67.99,91.53,55.98,88.97,73.41,5.59,87.39,78.46,C,10.9,No,No,,Medium,2,6.4
S3477,Maria,Davis,student2477@university.com,Male,20,Business,92.35,58.06,41.34,51.6,92.75,6.35,77.4,67.42,B,26.8,No,Yes,PhD,Medium,5,5.8
S3478,Emma,Williams,student2478@university.com,Female,24,Business,66.39,96.46,90.01,74.9,58.25,2.22,77.3,54.94,F,23.4,No,Yes,Master's,Medium,8,4.1
S3479,Ali,Smith,student2479@university.com,Female,24,Engineering,85.1,56.86,43.34,93.07,61.58,7.42,64.24,97.32,A,21.9,Yes,Yes,Master's,Low,8,6
S3480,Ali,Johnson,student2480@university.com,Female,19,Engineering,52.26,95.61,52.34,54.32,75.62,0.52,60.06,54.08,F,8.3,No,Yes,PhD,Low,2,4.6
S3481,Ahmed,Jones,student2481@university.com,Male,23,CS,69.28,97.83,72.67,75.89,70.49,2.21,63.95,83.89,C,16.9,Yes,Yes,Master's,High,3,5.1
S3482,Ahmed,Smith,student2482@university.com,Female,24,Engineering,67.16,48.73,50.7,57.97,78.72,0.06,72.04,95.41,A,11.9,No,Yes,Bachelor's,Low,9,7.4
S3483,Liam,Smith,student2483@university.com,Male,21,CS,90.83,98.47,90.03,,96.04,3.86,90.48,58.96,A,19.7,No,No,PhD,Medium,7,6.9
S3484,Omar,Johnson,student2484@university.com,Female,22,Mathematics,98.35,45.14,86.63,91.62,95.86,8.5,91.45,61.86,A,21.8,No,Yes,PhD,Medium,9,6.6
S3485,John,Jones,student2485@university.com,Male,21,Business,,53.11,85.35,96.7,61.5,9.83,58.17,71.34,D,6.6,No,No,None,Low,4,6.8
