Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S1326,John,Smith,student326@university.com,Male,21,CS,57.99,73.64,87.51,95,87.87,3.42,84.21,89.2,D,25.8,No,Yes,High School,Medium,2,4.9
S1327,Omar,Jones,student327@university.com,Female,22,Business,69.15,61.33,65.98,57.58,62.79,6.43,96.03,97.57,C,14,Yes,Yes,,Low,10,4.6
S1328,Liam,Davis,student328@university.com,Female,23,Business,57.78,74.13,41.4,54.77,76.39,6.61,50.98,50.03,D,25,No,Yes,None,Low,8,4.5
S1329,Liam,Williams,student329@university.com,Male,21,Engineering,98.18,55.45,43.61,82.65,65.72,3.53,62.57,72.86,A,18.6,No,Yes,Bachelor's,Medium,8,4.6
S1330,Ali,Brown,student330@university.com,Male,22,Engineering,97.34,66.42,80.67,69.3,61.28,1.43,63.27,99.99,B,14,Yes,Yes,PhD,Low,10,5.5
S1331,Ali,Williams,student331@university.com,Male,21,Engineering,66.81,56.85,62.32,76.54,98.48,5.52,54.95,90.56,C,27.5,Yes,Yes,PhD,Medium,1,4
S1332,Maria,Jones,student332@university.com,Male,19,Business,81.99,47.37,92.09,82.63,95.63,6.25,61.27,91.56,C,24.2,Yes,Yes,,Low,9,4.3
S1333,John,Smith,student333@university.com,Female,21,Business,76.69,59.31,84.06,52.64,72.28,8.6,69.2,81.06,D,7,No,Yes,PhD,Medium,8,6.4
S1334,Emma,Jones,student334@university.com,Male,18,CS,90.78,91.12,41.3,64.65,56.84,4.84,96.99,85.64,A,28.3,No,Yes,PhD,Medium,1,4.9
S1335,Liam,Johnson,student335@university.com,Female,21,Business,81.37,62.86,81.21,73.05,86.4,6.46,93.01,90.27,A,16.7,No,Yes,None,Medium,9,5.3
S1336,Ahmed,Johnson,student336@university.com,Male,22,Engineering,50.01,84.88,51.54,63.33,62.79,0.54,97.3,54.61,D,8.7,No,Yes,High School,Low,9,5.8
S1337,John,Brown,student337@university.com,Female,23,CS,88.16,50.51,65.35,52.45,58.43,8.95,56.03,84.63,A,24.3,No,Yes,High School,High,8,4.2
S1338,Maria,Jones,student338@university.com,Male,23,Business,87.34,65.47,77.48,54.33,69.08,3.27,51.4,90.77,A,17.9,No,Yes,Bachelor's,Low,10,5.1
S1339,Maria,Brown,student339@university.com,Male,20,Engineering,75.49,46.89,92.36,90.09,76.49,6.32,55.49,52.04,F,21.8,No,Yes,High School,Medium,7,7.9
S1340,John,Brown,student340@university.com,Female,24,Business,95.15,48.32,67.37,95.57,54.87,9.16,95.71,64.85,A,22.4,No,Yes,High School,Low,6,5.7
S1341,Maria,Johnson,student341@university.com,Female,21,CS,95.42,77.05,88.51,57.61,78.59,8.11,57.87,66.2,A,9.9,No,No,,Low,5,4.9
S1342,John,Brown,student342@university.com,Female,23,CS,76.2,76.45,86.98,,50.77,6.38,78.63,92.73,D,29.3,No,Yes,High School,Medium,6,5
S1343,Sara,Johnson,student343@university.com,Male,21,Engineering,80.4,52.8,64.87,82.61,94.59,7.04,61.38,89.02,D,7.6,Yes,Yes,High School,Low,1,8.9
S1344,John,Smith,student344@university.com,Female,24,CS,99.83,68.47,70.06,97.71,96.04,9.21,51.03,82.82,A,20.1,Yes,Yes,High School,Medium,1,4.7
S1345,Omar,Jones,student345@university.com,Female,23,Business,64.94,91.8,82.03,64.98,86.65,8.12,54.23,90.24,B,8.7,No,Yes,Master's,Medium,9,8.5
S1346,John,Brown,student346@university.com,Female,24,CS,66.23,50.45,41.87,92.76,73.33,6.1,85.49,72.67,A,26.9,Yes,Yes,High School,High,6,4.4
S1347,Maria,Johnson,student347@university.com,Female,21,Engineering,59.14,41.15,93.45,75.3,62.74,6.59,59.12,93.74,D,9.3,No,Yes,Master's,High,3,8.4
S1348,Liam,Williams,student348@university.com,Female,22,CS,94.79,79.12,86.19,97.83,87.21,1.47,61.46,61.71,A,16,No,No,None,Low,9,6.5
S1349,Omar,Brown,student349@university.com,Female,21,CS,87.22,43.21,54.96,56.81,96.59,4.7,68.86,85.23,A,7.2,Yes,No,High School,Low,3,7
S1350,Maria,Davis,student350@university.com,Female,24,Business,55.28,98.8,98.87,,57.93,3.01,82.86,62.09,F,16.2,No,Yes,PhD,Medium,9,5.2
S1351,Ali,Smith,student351@university.com,Female,22,CS,99.09,76.58,50.76,72.05,73.29,4.32,73.47,51.99,A,5.1,No,Yes,Master's,Low,5,8.5
S1352,Ali,Smith,student352@university.com,Female,22,Engineering,86.55,68.22,94.85,97.65,65.76,6.62,97.23,64.21,B,16.1,Yes,Yes,High School,Medium,1,6.9
S1353,Liam,Williams,student353@university.com,Male,20,Mathematics,92.53,65.8,59.47,72.93,67.84,1.49,71.71,74.65,A,22.2,Yes,No,PhD,Low,5,7.4
S1354,Liam,Johnson,student354@university.com,Male,23,Engineering,,74.38,85.79,76.5,70.29,0.17,59.96,92.17,A,9.6,No,Yes,Bachelor's,Medium,10,6.8
S1355,Omar,Brown,student355@university.com,Female,18,Business,75.25,45.44,67.38,90.24,97.59,3.97,76.81,75.44,F,18.8,No,Yes,Master's,Medium,2,4.6
S1356,Sara,Johnson,student356@university.com,Male,22,CS,84.93,95.8,84.19,86.13,62.93,3.22,72.54,58.96,A,16.9,No,Yes,None,Medium,2,8.2
S1357,Liam,Smith,student357@university.com,Male,24,CS,77.15,77.54,49.35,80.98,74.63,4.2,89.36,99.64,D,13.4,Yes,No,,Low,1,4.9
S1358,Ali,Johnson,student358@university.com,Female,23,Business,83.33,51.04,56.17,70.85,97.57,9.31,96.76,63.5,A,21.8,Yes,Yes,PhD,Low,10,5.5
S1359,John,Smith,student359@university.com,Female,19,Business,,73.75,45.99,89.62,73.8,7.07,91.81,99.26,B,29.9,Yes,No,Master's,Low,4,7.3
S1360,Maria,Johnson,student360@university.com,Female,21,Engineering,68.72,48,91.91,97.41,93.18,3.27,69.45,96.82,B,28.4,No,Yes,,Medium,4,4.5
S1361,Ali,Williams,student361@university.com,Female,24,Engineering,92.43,41.05,57.78,50.49,52.94,1.79,60.81,77.12,A,29.3,No,Yes,High School,High,5,8.7
S1362,Ali,Jones,student362@university.com,Female,19,Engineering,58.15,77.83,81.67,79.39,97.65,6.18,95.72,54.6,D,5.5,Yes,Yes,,Medium,4,4.6
S1363,Sara,Williams,student363@university.com,Female,24,CS,63.54,78.91,89.21,93.3,59.38,6.58,69.3,84.77,B,11.4,Yes,Yes,High School,High,2,7.3
S1364,Omar,Williams,student364@university.com,Male,21,Business,52.17,75.02,94.09,82.66,99,4.84,88.51,92.29,C,28.1,Yes,No,None,Low,5,7.2
S1365,Omar,Jones,student365@university.com,Female,20,Engineering,68.22,51.01,46.38,90.04,58.78,2.13,99.48,72.27,B,6.2,No,Yes,,Medium,8,7.5
S1366,Emma,Jones,student366@university.com,Male,24,Engineering,69,76.21,93.58,94.75,72.22,0.29,78.87,61.95,F,14.1,No,Yes,Master's,High,6,6.2
S1367,Sara,Brown,student367@university.com,Female,22,Business,90.26,43.39,51.84,87.55,65.43,2.66,73.99,90.14,A,21.3,No,Yes,,Low,5,5.9
S1368,John,Brown,student368@university.com,Female,18,CS,82.66,76.55,84.21,,71.66,4.57,84.99,77.25,F,29.6,No,Yes,None,High,7,8.9
S1369,Omar,Williams,student369@university.com,Male,22,CS,71.84,73.24,83.73,98.24,62.53,7.88,59.7,59.88,D,11.9,Yes,Yes,High School,Medium,1,8.1
S1370,Maria,Williams,student370@university.com,Female,21,Business,82.61,79.32,40.51,93.18,98.27,8.54,74.41,97.48,C,24.1,No,Yes,,High,6,6.4
S1371,Liam,Smith,student371@university.com,Female,24,Business,52.64,93.73,53.24,90.77,65.29,4.13,65.62,97.4,D,21.5,No,Yes,,Low,2,4.9
S1372,Sara,Smith,student372@university.com,Male,18,Engineering,59.01,91.02,69.51,54.32,82.66,7.96,58.21,68.35,C,20.3,No,Yes,,Medium,5,8.5
S1373,Liam,Brown,student373@university.com,Female,22,CS,81.35,98.84,65.2,,56.87,9.93,80.51,53.2,D,23.6,No,Yes,None,Low,10,7.2
S1374,Ali,Davis,student374@university.com,Male,18,CS,82.07,98.57,95.11,77.84,91.22,7.17,78.79,81.54,B,11.3,Yes,Yes,Bachelor's,Low,4,4.7
S1375,Maria,Davis,student375@university.com,Female,21,Engineering,88.71,86.34,61.58,85.48,77.13,7.29,88.06,65.86,B,13.5,No,Yes,None,High,7,4.9
S1376,Maria,Brown,student376@university.com,Female,20,CS,70.15,97.39,96.22,65.16,98.97,9.1,93.65,53.32,B,19,No,No,None,Medium,9,6.7
S1377,Ali,Smith,student377@university.com,Male,20,Business,86.13,92.04,67.57,54.67,71.17,3.38,61.02,94.59,A,16,No,Yes,Master's,Medium,9,6.5
S1378,Sara,Smith,student378@university.com,Female,24,Mathematics,,83.65,97.86,65.55,59.77,0.11,88.99,99.91,D,23,No,No,Bachelor's,Medium,10,6
S1379,Ali,Davis,student379@university.com,Male,22,Business,,44.52,84.24,,67.3,9.87,68.37,67.52,C,25,No,Yes,None,Medium,1,6.1
S1380,Liam,Johnson,student380@university.com,Male,19,CS,60.76,42.94,89.76,93.87,86.85,4.9,81.44,87.24,D,18.2,No,Yes,High School,High,7,4.9
S1381,Emma,Johnson,student381@university.com,Male,21,Business,77.58,90.26,46.29,95.65,82.96,7.86,92.51,53.29,A,14.8,Yes,No,High School,High,7,5.3
S1382,Maria,Smith,student382@university.com,Female,22,CS,80.09,69.38,75.17,68.94,88.92,8.12,62.81,68.49,F,27.8,No,Yes,Bachelor's,Medium,5,6.5
S1383,Ahmed,Johnson,student383@university.com,Female,22,CS,99.93,88.88,48.56,68.63,53.67,3.98,80.05,55.44,A,23.7,No,Yes,None,High,8,4.3
S1384,Ahmed,Jones,student384@university.com,Male,20,CS,60.06,58.78,57.86,70.34,79.02,5.41,74.02,52.77,C,21.8,No,Yes,Bachelor's,Low,10,5.8
S1385,Liam,Brown,student385@university.com,Female,24,CS,76.16,63.86,77.41,68.79,96.61,5.4,89.53,79.44,A,6.4,Yes,Yes,None,Low,4,5.1
S1386,John,Brown,student386@university.com,Female,18,Mathematics,67.31,82.01,83.57,83.31,55.4,2.2,84.86,90.1,D,18.2,No,No,Master's,Low,1,4.9
S1387,Omar,Smith,student387@university.com,Female,21,CS,76.29,94.92,42.35,67.92,54.72,1.18,88.48,72.65,C,8,No,Yes,PhD,High,4,4.7
S1388,Ali,Williams,student388@university.com,Male,18,CS,61.61,45.27,71.86,51.02,85.83,5.44,64.4,76.21,D,21.5,No,No,High School,Medium,2,4.7
S1389,Ali,Davis,student389@university.com,Female,23,Mathematics,52.38,91.69,73.92,71.95,65.76,1.2,85.22,63.54,F,12.5,Yes,No,Bachelor's,High,3,4.8
S1390,John,Smith,student390@university.com,Male,23,CS,78.63,87.58,44.73,61.21,82.93,3.46,80.29,86.82,B,23.5,No,Yes,High School,Low,4,5.9
S1391,John,Johnson,student391@university.com,Female,21,Business,66.79,58.93,70.04,51.44,77.27,1.86,72.83,68.05,C,24.5,No,Yes,None,Low,7,4.5
S1392,Liam,Davis,student392@university.com,Female,24,CS,59.1,61.31,82.83,73.54,99.3,7.07,68.92,53.37,C,12.5,No,Yes,High School,Medium,9,8.5
S1393,Liam,Williams,student393@university.com,Male,19,CS,66.2,42.79,43.19,60.3,94.45,8.72,66.58,58.28,D,29.4,No,Yes,,Low,4,6.5
S1394,John,Johnson,student394@university.com,Female,23,Mathematics,52.46,40.94,85.62,72.64,83.9,5.78,50.48,56.42,D,17.9,Yes,Yes,Bachelor's,High,2,6.5
S1395,Maria,Jones,student395@university.com,Male,20,CS,97.52,68.62,74.59,63.89,63.08,4.1,58.48,71.79,B,10.4,No,Yes,PhD,Medium,10,5.1
S1396,Liam,Johnson,student396@university.com,Female,19,Engineering,79.06,45.73,89.99,80.19,63.1,9.97,52.95,53.26,F,24.4,No,Yes,,Medium,10,8.3
S1397,Emma,Jones,student397@university.com,Male,22,CS,90.74,51.64,53.08,99.54,94.11,0.21,92.42,90.32,A,24,No,Yes,Master's,Medium,4,8.1
S1398,Liam,Davis,student398@university.com,Female,23,CS,71.16,90.81,90,77.36,79.27,3.04,93,95.4,F,15.3,No,Yes,High School,Medium,8,4.2
S1399,Ali,Jones,student399@university.com,Female,20,CS,95.17,74.26,45.67,82.34,89.46,2.79,92.31,62.42,A,21.5,No,Yes,Bachelor's,Medium,2,7.7
S1400,Liam,Davis,student400@university.com,Female,22,CS,74.17,78.02,64.23,95.96,72.49,3.56,90.9,74.28,D,5.5,No,Yes,,Low,8,4.9
S1401,Maria,Davis,student401@university.com,Male,19,CS,78.7,51.25,51.97,68.7,55.15,2.31,61.07,75.95,B,12.3,No,Yes,,High,5,6.8
S1402,John,Davis,student402@university.com,Male,21,Business,74.59,89.72,92.56,,66.63,2.64,74.59,99.25,C,27,No,Yes,,Medium,2,8.4
S1403,Ali,Davis,student403@university.com,Male,22,Engineering,86.66,92.08,82.3,64.14,58.06,2.58,95.39,53.28,B,10.8,No,Yes,Master's,Low,8,8.7
S1404,Liam,Davis,student404@university.com,Female,18,CS,78.33,71.4,41.52,70.14,89.09,5.06,87.99,83.39,A,27.6,Yes,No,High School,Medium,2,4.9
S1405,Maria,Johnson,student405@university.com,Male,21,Engineering,63.58,94.75,40.57,82.25,85.03,3.91,50.09,67.29,B,19.5,No,Yes,Master's,Medium,4,8.7
S1406,Emma,Davis,student406@university.com,Male,21,Mathematics,57.28,90.69,57.47,50.23,54.42,6.39,72.97,75.09,D,27.6,No,Yes,None,High,2,4.3
S1407,Liam,Johnson,student407@university.com,Male,19,Mathematics,80.31,83.88,48.6,92.67,81.07,5.14,50.53,60.85,C,8.3,No,Yes,High School,High,6,8.5
S1408,Maria,Davis,student408@university.com,Male,19,Business,74.46,84.04,77.82,53.8,93.71,1.83,64.03,58.01,A,16.6,No,Yes,None,Low,3,7.9
S1409,Emma,Jones,student409@university.com,Male,20,Business,54.8,46.32,79.83,95.03,84.87,8.1,71.79,62.18,C,12.4,No,Yes,PhD,Low,7,8.6
S1410,John,Davis,student410@university.com,Male,20,CS,69.78,56.25,96.52,97.47,75.56,4.72,94.64,53.56,F,27.2,No,Yes,High School,Low,6,5.8
S1411,Liam,Williams,student411@university.com,Male,18,CS,75.74,44.01,97.12,99.51,65.59,1.53,82.72,63.9,D,13.5,No,Yes,None,Low,1,8.7
S1412,Emma,Davis,student412@university.com,Male,21,Engineering,91.34,40.52,79.53,,94.35,1.67,68.12,84.52,A,19.7,No,Yes,Master's,Medium,9,8.1
S1413,Ali,Davis,student413@university.com,Male,24,Engineering,53.81,49.5,40.34,57.09,71.14,7.97,74.53,82.57,F,25.7,No,Yes,PhD,Medium,7,5.6
S1414,John,Jones,student414@university.com,Male,18,Engineering,67.42,92.83,61.54,85.31,92.77,7.03,90.87,77.72,A,10.7,Yes,Yes,,High,1,5.7
S1415,Ali,Brown,student415@university.com,Female,18,Engineering,91.13,54.39,70.79,60.17,89.15,5.07,64.98,50.02,A,6.1,Yes,Yes,,High,4,5.8
S1416,Ahmed,Jones,student416@university.com,Female,24,Mathematics,82.42,98.21,69.95,94.86,90.81,3.06,80.75,56.29,D,17.4,Yes,Yes,PhD,Medium,4,6.9
S1417,Sara,Williams,student417@university.com,Male,24,Business,64.5,75.84,76.2,65.83,99.49,4.61,63.11,92.14,A,22.1,Yes,Yes,Bachelor's,Medium,6,4.9
S1418,Liam,Brown,student418@university.com,Female,24,Engineering,92.27,54.24,97.63,66.34,87.44,6.36,74,63.59,A,23,Yes,Yes,Bachelor's,Medium,3,6.2
S1419,Emma,Smith,student419@university.com,Female,19,Business,74.66,69.83,93.11,95.88,51.7,8.79,51.23,95.61,C,15.4,Yes,No,PhD,Medium,2,4.3
S1420,Sara,Smith,student420@university.com,Male,18,CS,74.92,53.15,46.53,50.66,60.27,5.56,92.61,93.73,A,7,No,No,None,Low,3,5.8
S1421,Sara,Williams,student421@university.com,Male,18,CS,98.83,99.04,55.96,59.7,51.76,2.77,52.42,57.75,A,15.1,Yes,Yes,,Low,4,7.3
S1422,Emma,Jones,student422@university.com,Male,22,CS,97.36,90.84,89.99,,59.5,0.43,61.22,94.91,B,8,No,Yes,High School,High,8,6.9
S1423,John,Johnson,student423@university.com,Female,24,Engineering,67.93,41.57,89.46,85.04,53.07,1.75,66.68,81.39,A,6.8,No,Yes,,Medium,8,5.6
S1424,Liam,Williams,student424@university.com,Male,24,CS,57.03,96.87,56.52,82.38,75.08,6.5,81.26,81.51,F,12.6,No,No,None,Medium,1,5.3
S1425,Ahmed,Brown,student425@university.com,Female,20,Business,66.28,83.26,83.84,83.47,51.41,1.6,86,92.63,C,24.4,No,Yes,,High,9,5.6
S1426,Ali,Brown,student426@university.com,Male,20,CS,51.52,44.94,80.32,94,73.63,4.82,54.02,70.25,D,24.2,No,Yes,Bachelor's,Low,4,4.3
S1427,Maria,Davis,student427@university.com,Female,21,Engineering,51.04,80.24,68.41,56.05,94.94,6.99,52.17,86.76,F,20.2,No,Yes,None,Medium,4,5.3
S1428,Ali,Smith,student428@university.com,Female,20,CS,69.78,78.82,52.09,76.11,87.43,3.08,89.95,83.39,C,25.7,No,Yes,Master's,Low,4,7.5
S1429,Maria,Brown,student429@university.com,Male,23,CS,,53.13,93.32,86.27,97.2,6.69,85.61,88.58,F,17.5,No,Yes,,Medium,7,4.9
S1430,Ali,Williams,student430@university.com,Male,21,Business,93.57,85.51,80.67,81.81,61.33,5.81,91.58,83.01,A,11.1,No,Yes,None,Low,2,4.7
S1431,Emma,Brown,student431@university.com,Female,24,Engineering,75.57,45.22,50.14,72.42,76.55,4.39,83.83,54,B,19.2,No,No,Bachelor's,Medium,7,8.2
S1432,Ahmed,Williams,student432@university.com,Female,22,Mathematics,78.26,69.37,82.29,50.86,65.93,8.97,87.55,64.64,F,28.1,No,Yes,None,Low,10,5.2
S1433,Liam,Johnson,student433@university.com,Male,20,Mathematics,50.3,40.6,84.49,53.02,74.69,6.92,68.95,97,D,5.9,Yes,Yes,PhD,Medium,2,5.3
S1434,Maria,Davis,student434@university.com,Male,22,CS,60.78,98.12,93.21,55.95,77.85,3.61,79.51,61.17,D,29.1,No,Yes,Bachelor's,High,3,6.3
S1435,Liam,Smith,student435@university.com,Female,20,CS,,85.09,53.37,67.16,51.81,8.04,90.27,73.61,F,23.6,No,Yes,None,Low,5,6.4
S1436,Liam,Brown,student436@university.com,Male,20,Business,87.73,49.53,99.33,55.88,61.66,7.38,58.61,67.85,A,22.2,No,No,,Low,1,4.9
S1437,Liam,Williams,student437@university.com,Female,22,Mathematics,57.28,60.5,49.2,71.3,85.24,7.92,71.14,54.31,C,20.3,Yes,Yes,,High,8,6.8
S1438,Omar,Jones,student438@university.com,Male,18,Engineering,,49.63,76.04,58.93,88.65,6.41,87.02,59.06,C,11.4,No,No,PhD,Medium,6,7.5
S1439,John,Smith,student439@university.com,Male,18,Business,82.17,86,79.43,88.96,78.47,3.79,76.63,64.33,B,27.1,No,Yes,None,Medium,4,6.4
S1440,Ali,Johnson,student440@university.com,Male,18,Business,61.47,43.53,65.14,93.57,63.54,3.49,84.08,73.17,D,29.3,Yes,Yes,PhD,Medium,3,8.5
S1441,Liam,Williams,student441@university.com,Female,23,CS,,90.42,68.5,69.48,70.25,6.54,64.64,93.73,A,28.1,No,Yes,,Low,7,9
S1442,Ali,Davis,student442@university.com,Male,18,Engineering,81.38,96.53,93.45,75.57,54.8,1.31,51.62,75.78,B,7.7,Yes,Yes,PhD,Medium,6,6.6
S1443,Liam,Davis,student443@university.com,Female,20,Business,95.04,80.6,78.72,97.67,97.66,8.2,51.46,82.6,A,23.4,No,Yes,,Low,9,8.9
S1444,Maria,Johnson,student444@university.com,Male,24,Engineering,85.92,52.78,69.82,76.78,93.43,3.7,97.14,71.3,A,18.9,Yes,Yes,,High,2,7.2
S1445,John,Johnson,student445@university.com,Female,19,CS,,61.61,47.7,,53.28,6.3,97.23,93.5,D,24.7,No,Yes,None,Medium,6,6.6
S1446,John,Davis,student446@university.com,Female,22,CS,79.37,68.63,40.44,57.11,58.32,4.99,60.56,83.13,C,13.8,No,Yes,Bachelor's,Low,10,8.4
S1447,Emma,Brown,student447@university.com,Male,24,CS,65.54,76.28,47.5,93.11,79.05,5.19,57.37,54.53,A,28.9,No,Yes,Bachelor's,Medium,1,8.8
S1448,Omar,Brown,student448@university.com,Female,19,CS,99.96,80.12,97.37,74.86,61.62,7.38,50.91,73.88,B,12.8,No,Yes,Bachelor's,Low,4,9
S1449,Emma,Williams,student449@university.com,Female,24,Mathematics,87.44,73.25,85.85,51.14,96.72,6.27,61.56,91.36,A,23.4,No,Yes,PhD,Low,4,7.8
S1450,Emma,Jones,student450@university.com,Female,23,CS,80.72,61.08,98.03,98.61,87.78,2.5,66.72,86.68,F,17.6,Yes,No,,Medium,9,6.4
S1451,Emma,Williams,student451@university.com,Female,19,CS,71.16,93.46,42.14,98.25,63.66,0.74,62.06,95.27,D,20.4,No,Yes,Bachelor's,Low,9,5.5
S1452,Emma,Jones,student452@university.com,Male,21,CS,80.91,44.88,80.81,69.16,50.31,8.4,89.87,61.38,C,7.9,No,Yes,,Medium,8,6.8
S1453,Emma,Johnson,student453@university.com,Male,18,Engineering,67.08,67.98,42.66,97.71,89.97,8.85,87.47,98.86,C,20.3,No,Yes,Bachelor's,High,8,7.9
S1454,Ahmed,Smith,student454@university.com,Male,23,Engineering,51.44,86.53,86.92,57.05,71.2,1.64,54.05,64.25,D,19.1,No,Yes,,High,5,4.1
S1455,John,Williams,student455@university.com,Female,24,CS,69.75,43.65,62.86,84.01,82.12,3.09,84.87,52.51,F,23,No,Yes,PhD,Medium,3,5.3
S1456,Emma,Williams,student456@university.com,Female,20,CS,96.52,82.32,45.75,59.6,64.35,2.82,76.03,74.78,A,12.2,No,Yes,None,High,10,5.8
S1457,Liam,Jones,student457@university.com,Male,18,CS,81.32,89.18,74.08,62.33,57.14,9.37,56.61,55.52,F,25.8,No,Yes,PhD,Low,5,7.9
S1458,John,Johnson,student458@university.com,Male,18,Engineering,54.2,79.65,56.81,88.97,83.77,2.05,86.98,84.07,F,28.6,Yes,No,High School,Medium,10,7.1
S1459,John,Johnson,student459@university.com,Female,19,CS,,40.78,79.57,68.87,72.52,1.67,54.3,95.03,C,27.1,No,Yes,None,Low,7,6.1
S1460,Sara,Jones,student460@university.com,Male,21,Mathematics,63.44,50.81,79.49,50.36,61.76,1.82,58.86,96.07,D,14.8,No,No,Bachelor's,Low,8,8.6
S1461,Ahmed,Johnson,student461@university.com,Male,18,Engineering,62.19,60.53,82.3,70.71,56.88,7.3,57.46,80.35,F,24.1,Yes,Yes,,Medium,8,6.7
S1462,Emma,Davis,student462@university.com,Female,24,CS,64.85,54.02,99.55,61.4,79.02,8.88,96.95,76.76,F,14.1,Yes,Yes,High School,Low,2,7.6
S1463,Ali,Brown,student463@university.com,Male,24,Business,78.86,97.76,63.2,84.17,86.28,3.93,84.91,99.7,F,26.6,No,Yes,None,Low,7,7.3
S1464,Maria,Davis,student464@university.com,Female,22,CS,77.23,79.1,67.92,59.72,64.19,1.36,70.56,78.97,F,14.4,Yes,Yes,,Low,4,8.3
S1465,Omar,Smith,student465@university.com,Male,22,Engineering,74.57,57.82,88.28,92.11,86.76,5.86,91.11,96.37,F,9.7,No,Yes,PhD,Low,4,8.1
S1466,Liam,Williams,student466@university.com,Female,18,CS,85.88,95.78,74.7,63.35,59.16,2.1,60.8,95.83,A,17.2,Yes,Yes,PhD,Low,9,8.9
S1467,Ali,Smith,student467@university.com,Female,19,Engineering,65.83,84.44,42.24,69.65,66.92,0.64,96.55,64.48,C,8.4,No,Yes,Bachelor's,Low,7,5.9
S1468,Ahmed,Williams,student468@university.com,Female,19,Business,89.1,57.08,90.58,64.9,87.24,8.86,84.85,50.69,B,19.7,No,Yes,Master's,Low,5,4.8
S1469,Maria,Brown,student469@university.com,Female,20,Mathematics,,62.73,43.09,82.2,83.01,8.71,77.98,71.96,B,19.4,No,Yes,Bachelor's,High,5,7.8
S1470,Ahmed,Johnson,student470@university.com,Female,23,CS,89.13,51.97,50.25,55.06,63.53,9.76,89.73,93.07,B,17.3,No,No,Master's,Low,7,8.4
S1471,Liam,Davis,student471@university.com,Male,23,CS,83.19,98.26,46.12,73.9,56.11,4.74,82.24,91.81,D,20.1,No,Yes,None,Low,9,4.3
S1472,John,Jones,student472@university.com,Male,23,Engineering,84.16,71.04,44.68,,52.12,2.94,94.36,80.18,B,29.4,No,No,None,Low,6,5.7
S1473,Maria,Davis,student473@university.com,Male,21,Mathematics,74.08,93.76,41.54,,91.9,7.7,91.46,57.83,B,14.6,No,Yes,PhD,Low,10,8
S1474,John,Brown,student474@university.com,Female,19,Mathematics,83.35,60.79,43.3,53.67,53.76,1.8,59.89,55.38,B,15.6,No,Yes,PhD,Low,7,7.4
S1475,Liam,Smith,student475@university.com,Male,20,CS,53.99,91.65,66.55,,55.74,2.43,61.98,97.73,D,11.9,No,No,None,Medium,4,7.8
S1476,Ali,Jones,student476@university.com,Female,22,CS,92.58,43.23,55.17,58.38,61.89,2.56,53.25,71.07,A,9.6,No,Yes,Master's,High,9,6.7
S1477,Liam,Johnson,student477@university.com,Female,24,Engineering,52.78,98.93,47.59,54.43,72.28,9.52,61.01,82.41,C,12.2,No,Yes,Bachelor's,Medium,8,5.9
S1478,Ali,Brown,student478@university.com,Male,23,CS,57.44,94.72,79.52,60.12,89.49,7.3,67.17,95.29,F,10.3,No,Yes,None,High,9,8.1
S1479,Maria,Jones,student479@university.com,Female,22,CS,78.84,61.79,53.57,55.13,62.37,1.34,51.44,93.49,A,15.8,No,Yes,None,Medium,5,6.8
S1480,Maria,Brown,student480@university.com,Male,22,CS,86.97,86.48,41.14,76.05,77.18,0.93,65.75,78.35,A,10.8,No,Yes,,Low,1,6.6
S1481,Emma,Brown,student481@university.com,Female,18,Engineering,53.81,85.14,65.11,99.41,54.52,8.43,88.58,74.4,F,17.9,Yes,Yes,PhD,Medium,8,7.7
S1482,Ahmed,Johnson,student482@university.com,Female,21,Mathematics,,94.08,58.63,51.72,73.23,8.02,92.02,86.76,C,12.2,No,Yes,Master's,Medium,8,5
S1483,Emma,Williams,student483@university.com,Male,20,Mathematics,,58.44,59.12,73.06,58.88,6.71,50.44,67.48,F,15.6,No,Yes,,Low,7,6.9
S1484,Ahmed,Jones,student484@university.com,Female,21,CS,80.3,67.93,66.72,69.3,60.56,1.96,50.36,81.27,A,8.2,No,Yes,High School,High,7,5.5
S1485,Emma,Johnson,student485@university.com,Male,18,Engineering,74.06,91.9,80.13,66.98,68.34,4.8,57.32,51.16,A,9.1,No,No,High School,High,5,4.1
S1486,John,Brown,student486@university.com,Female,20,Business,87.07,86.71,76.99,66.59,88.07,6.03,93.63,91.22,A,20.4,No,Yes,None,Medium,8,7.7
S1487,Maria,Johnson,student487@university.com,Male,20,CS,66.42,63.61,96.24,94.75,87.2,9.32,73.46,99.9,C,19.1,Yes,Yes,PhD,Low,3,6.4
S1488,Ali,Williams,student488@university.com,Female,19,Engineering,,90.74,71.06,,70.75,1.69,99.15,97.74,F,9.3,No,Yes,None,Low,5,8.5
S1489,Ahmed,Davis,student489@university.com,Male,21,Engineering,95.81,42.82,68.35,88.75,55.93,5.15,94.37,67.99,A,12.4,No,Yes,High School,Medium,10,6.5
S1490,Liam,Jones,student490@university.com,Male,21,CS,97.78,86.92,52.8,62.65,64.03,1.58,94.51,76.56,A,10.5,No,Yes,High School,Low,10,4.1
