Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S4322,Omar,Williams,student3322@university.com,Female,21,Engineering,80.52,64.13,52.88,84.55,92.47,4.61,50.26,90,D,16.1,No,Yes,Bachelor's,Medium,8,8.9
S4323,Emma,Smith,student3323@university.com,Male,24,Engineering,71.01,79.92,72.68,86.99,50.71,1.27,61.97,92.31,D,7.7,Yes,Yes,None,Low,8,5.7
S4324,John,Brown,student3324@university.com,Female,22,Engineering,94.28,96.06,48.85,,55.93,2.13,75.8,99.01,A,26.7,No,Yes,Bachelor's,High,5,6.5
S4325,Emma,Johnson,student3325@university.com,Male,18,Engineering,87.76,41.24,89.05,51.07,84.26,5.4,85.68,57.59,A,24.6,No,No,Bachelor's,High,7,6
S4326,John,Smith,student3326@university.com,Female,19,CS,,40.67,53.53,,98.19,3.38,89.68,88.49,B,19.5,Yes,Yes,,Low,1,4.4
S4327,Omar,Brown,student3327@university.com,Female,19,CS,50.54,86.22,75.88,99.59,82.14,8.51,53.49,86.71,C,15.1,Yes,Yes,High School,Medium,6,6
S4328,Emma,Brown,student3328@university.com,Female,21,Business,93.99,78.78,47.5,98.98,63.06,4.95,63.62,64.39,A,28.4,Yes,Yes,Bachelor's,Medium,10,6.2
S4329,Maria,Davis,student3329@university.com,Male,23,Business,72.23,57.58,98.71,66.73,75.99,9.15,88.51,69.63,D,12.4,No,Yes,None,Low,9,4.9
S4330,Ahmed,Davis,student3330@university.com,Male,23,CS,96.58,69.66,67.27,,98.75,1.02,74.04,58.84,A,13,Yes,Yes,,High,7,8.4
S4331,Maria,Johnson,student3331@university.com,Female,21,Engineering,74.78,42.52,89.33,,76.4,6.69,59.11,95.66,A,26.9,No,Yes,Master's,Low,5,5.5
S4332,Sara,Johnson,student3332@university.com,Female,20,Engineering,84.71,51.55,86.12,66.46,68.68,8.86,69.61,93.97,F,20.7,No,Yes,,Medium,6,7.8
S4333,Maria,Johnson,student3333@university.com,Female,19,Engineering,,65.47,82.82,68.51,69.17,2.93,63.5,80.7,A,28.8,No,Yes,PhD,Low,7,4.4
S4334,Omar,Smith,student3334@university.com,Male,20,Engineering,87.26,90.04,89.64,87.41,98.35,1.36,52.53,75.58,A,21.1,Yes,Yes,None,High,6,4.2
S4335,Ali,Jones,student3335@university.com,Male,22,CS,,68.78,46.03,93.31,85.95,4.57,88.18,61.64,D,5.8,No,Yes,,Medium,5,9
S4336,Sara,Johnson,student3336@university.com,Male,19,Business,67.57,75.18,80.71,87.34,84.36,9.61,64.58,89.48,A,9.4,No,Yes,PhD,High,2,4.6
S4337,Emma,Davis,student3337@university.com,Female,22,CS,55.93,92.43,55.95,82.32,61.6,6.33,97.26,50.41,F,12,No,Yes,Master's,Low,3,7.8
S4338,Sara,Jones,student3338@university.com,Male,18,Engineering,57.34,58.53,87.15,88.3,77.97,6.44,94.41,73.14,D,26.7,No,Yes,,Low,4,7
S4339,Ahmed,Smith,student3339@university.com,Female,20,Business,59.29,82.04,97.41,86.92,67.84,6.72,85.81,93.03,D,25.8,No,Yes,,Low,5,6.3
S4340,John,Jones,student3340@university.com,Male,21,Engineering,66.41,91.7,94.09,,62.01,0.4,66.33,80.92,D,24.8,Yes,Yes,None,High,1,4.2
S4341,Emma,Williams,student3341@university.com,Female,19,CS,94.6,52.16,46.9,,94.78,4.46,64,81.76,A,18.8,No,Yes,None,Low,10,5.6
S4342,Liam,Jones,student3342@university.com,Female,20,Mathematics,68.41,61.39,62.17,64.14,69.16,0.78,73.76,53.54,B,8.5,No,No,Master's,Low,7,8.5
S4343,Sara,Johnson,student3343@university.com,Male,21,Business,86.22,98.79,61.86,83.97,64.14,3.16,67.73,64.34,B,8.3,No,Yes,High School,Medium,8,8.5
S4344,Emma,Smith,student3344@university.com,Female,18,Business,54.14,98.99,47.34,97.97,96.59,8.22,95.06,83.69,C,8.2,No,Yes,,Low,7,7
S4345,Emma,Johnson,student3345@university.com,Female,19,Engineering,79.55,53.39,45.89,79.05,59.87,6.56,56.17,52.48,F,26.4,No,No,PhD,High,5,6.9
S4346,Emma,Davis,student3346@university.com,Female,22,CS,74.09,43.99,63.09,95.63,87.28,9.96,86.22,66.55,C,8.5,No,Yes,Master's,Low,1,6.1
S4347,John,Williams,student3347@university.com,Male,18,Mathematics,98.9,56.26,99.52,,82.64,1.72,80.54,67.7,A,25.2,Yes,Yes,Master's,Medium,9,7.9
S4348,Liam,Davis,student3348@university.com,Female,23,Engineering,92.31,63.86,74.14,89.72,96.02,3.97,90.32,74.94,B,26.1,Yes,Yes,PhD,Medium,2,8.4
S4349,Omar,Johnson,student3349@university.com,Male,21,Business,72.74,66.46,77.31,92.68,91.6,8.1,77.12,68.12,B,7.6,No,Yes,High School,Low,10,7.6
S4350,Maria,Johnson,student3350@university.com,Male,19,CS,88.76,77.13,68.26,81.55,85.26,2.16,81.48,72.71,A,27.6,No,Yes,,Low,1,6.6
S4351,Emma,Johnson,student3351@university.com,Female,19,CS,59.65,93.97,79.74,96.7,65.73,1.54,98.14,77.35,D,27.4,No,No,,Medium,2,7.2
S4352,Ali,Brown,student3352@university.com,Male,24,Mathematics,78.12,59.82,97.4,79.5,74.78,4.28,54.6,56.42,F,21,Yes,Yes,,Low,4,5.1
S4353,Omar,Williams,student3353@university.com,Female,24,Engineering,53.73,91,75.32,62.03,97.22,3.84,55.24,59.02,C,17.8,No,Yes,Master's,Low,2,9
S4354,Ahmed,Johnson,student3354@university.com,Male,18,CS,67.4,45.61,43.9,60.79,51.16,9.8,69.68,91.63,C,21.2,No,Yes,Master's,Low,6,8.7
S4355,John,Johnson,student3355@university.com,Female,19,CS,61.29,42.51,69.57,77.79,89.72,4.56,73.64,72.99,A,15.1,No,Yes,Master's,Medium,8,8.8
S4356,Sara,Davis,student3356@university.com,Male,21,Engineering,,70.24,99.57,95.32,62.59,8.61,59.99,67.76,C,19.7,Yes,Yes,,Low,9,4.8
S4357,John,Davis,student3357@university.com,Female,18,CS,74.5,43.58,63.24,53.62,59.25,8.88,54.13,71.69,B,29.2,No,Yes,Bachelor's,High,8,7.3
S4358,Sara,Johnson,student3358@university.com,Female,22,Engineering,87.55,63.55,75.63,80.22,61.61,1.58,51.11,58.74,B,7.8,No,Yes,Bachelor's,Low,8,7.3
S4359,John,Smith,student3359@university.com,Female,18,Engineering,75.76,93.81,46.4,88.49,52.99,7.15,88.23,61.99,D,10.8,No,Yes,None,High,9,5.8
S4360,Sara,Brown,student3360@university.com,Female,18,Business,54.32,54.49,48.47,55.77,99.6,2.78,74.25,75.78,F,18.1,Yes,Yes,Bachelor's,Medium,8,8.3
S4361,Emma,Davis,student3361@university.com,Male,22,CS,86.77,82.36,92.48,55.84,93.49,0.95,92.17,67.95,A,11.5,No,Yes,Bachelor's,Medium,2,7.9
S4362,Maria,Smith,student3362@university.com,Male,23,Mathematics,91.66,58.14,58.02,68.31,76.05,8.75,68.04,73.77,B,29.8,No,Yes,High School,Low,7,7.6
S4363,Sara,Brown,student3363@university.com,Female,24,CS,95.18,42.7,58.33,63.69,85.76,2.92,85.17,57.49,A,23,No,Yes,Master's,Low,3,4.1
S4364,Liam,Johnson,student3364@university.com,Male,21,Engineering,78.6,73.4,63.23,59.92,77.83,3.45,74.43,57.82,D,15.8,No,Yes,PhD,Medium,1,9
S4365,Sara,Williams,student3365@university.com,Female,23,CS,87.68,90.09,97.99,59.93,90.58,3.24,80.6,69.2,A,27.6,Yes,No,High School,Medium,10,7.6
S4366,Ali,Jones,student3366@university.com,Female,23,Business,87.6,64.57,45.06,,92.24,2,68.51,68.94,A,8.6,No,Yes,,Medium,9,8.8
S4367,Sara,Jones,student3367@university.com,Male,23,Mathematics,57.79,77.04,89.13,80.54,61.64,4.35,54.06,94.17,C,12.2,No,No,High School,Low,8,4.4
S4368,Ali,Johnson,student3368@university.com,Male,24,Business,58.21,94,60.49,84.41,72.99,4.28,97.37,51.67,F,28.9,No,No,,Medium,6,7.5
S4369,Ahmed,Davis,student3369@university.com,Female,20,Engineering,53.54,87.38,90.97,85.15,81.74,4.09,91.8,99.64,F,18.9,No,Yes,,Medium,2,7.7
S4370,Emma,Smith,student3370@university.com,Male,24,Engineering,66,51.63,99.51,,98.92,9.16,65.59,97.83,B,28,Yes,Yes,,Low,1,4.3
S4371,Ali,Williams,student3371@university.com,Female,23,Business,73.68,84,60.92,97.65,84.13,3.4,97.94,77.11,F,29.6,No,Yes,Bachelor's,High,10,4.3
S4372,Maria,Brown,student3372@university.com,Male,20,Mathematics,99.89,70.11,47.76,94.03,94.88,0.3,65.02,85.94,B,14,No,Yes,None,High,6,7.8
S4373,Omar,Johnson,student3373@university.com,Male,22,Mathematics,71.55,84.76,48.66,97.88,92.31,1.78,72.15,96.76,B,19.4,No,Yes,Bachelor's,Low,5,8
S4374,Emma,Williams,student3374@university.com,Male,24,CS,86.31,69.67,85.52,69.44,79.1,7.21,87.76,62.56,A,26.2,No,Yes,,Medium,2,8.6
S4375,Ali,Williams,student3375@university.com,Male,21,Mathematics,84.67,47.68,48.7,93.89,94.68,5.91,65.45,65.78,B,11.8,Yes,Yes,,Medium,1,7.9
S4376,Emma,Davis,student3376@university.com,Male,23,CS,60.22,74.19,55.63,88.14,68.87,9.52,66.23,55.55,B,16.2,No,Yes,PhD,Low,3,5.2
S4377,Liam,Brown,student3377@university.com,Female,19,CS,52.93,69.53,52.26,67,68.96,6.94,70.5,78.19,D,8.8,No,Yes,PhD,Medium,5,8.8
S4378,Emma,Williams,student3378@university.com,Male,22,CS,77.3,71.08,61.34,55.33,89.05,1.94,73.42,57.97,C,21.3,Yes,Yes,High School,Low,9,5.3
S4379,Emma,Davis,student3379@university.com,Male,20,CS,,92.73,44.46,84.13,56.73,1.21,56.18,96.54,C,5.1,Yes,Yes,High School,Low,8,7.6
S4380,Ahmed,Smith,student3380@university.com,Female,24,Business,99.91,93.69,91.4,56.82,65.29,5.21,50.87,71.58,B,16.2,Yes,Yes,High School,High,9,6.6
S4381,Maria,Davis,student3381@university.com,Female,21,Business,,67.21,91.61,64.69,80.43,6.65,95.96,95.98,B,28.2,No,Yes,High School,Medium,5,4.6
S4382,John,Smith,student3382@university.com,Female,18,Business,94.82,67.34,64.78,75.02,71,1.66,67.66,60.25,A,27.4,No,Yes,None,Low,4,8.6
S4383,John,Smith,student3383@university.com,Male,21,Engineering,69.1,70.91,76.73,83.99,97.04,6.02,55.08,84.7,D,25.1,No,Yes,Bachelor's,Medium,3,6.9
S4384,Ali,Williams,student3384@university.com,Male,21,Engineering,84.47,71.18,78.52,96.31,97.93,8.65,87.96,82.38,F,8.5,No,Yes,None,High,3,4.5
S4385,Emma,Davis,student3385@university.com,Female,23,Business,79.91,97.02,84.96,79.66,75.13,7.28,64.75,69.98,B,18,Yes,Yes,High School,Low,4,5.9
S4386,Ali,Smith,student3386@university.com,Female,23,CS,52.65,78.96,71.24,83.57,76.95,6.64,59.08,94.92,C,23,No,Yes,Master's,Medium,5,7.8
S4387,Ahmed,Brown,student3387@university.com,Female,24,Business,53.92,56.65,70.62,65.5,86.23,7.89,98.13,71.74,F,7.5,No,Yes,PhD,High,10,7.1
S4388,Ahmed,Williams,student3388@university.com,Female,24,Engineering,,71.89,77.88,,72.86,1.04,96.03,59.92,F,8.7,No,Yes,High School,High,7,5.1
S4389,Sara,Davis,student3389@university.com,Male,20,Engineering,68.54,77.63,82.18,71.89,59.5,2.04,55.29,98.85,A,6,No,Yes,High School,Medium,9,6.8
S4390,Liam,Davis,student3390@university.com,Male,24,Engineering,87.29,78.39,60.8,92.85,87.35,0.38,94.96,72.07,A,13.1,Yes,No,PhD,High,4,5.5
S4391,Ahmed,Jones,student3391@university.com,Male,20,Business,58.64,75.12,59.82,69.62,86.89,1.45,94.54,60.4,D,26.9,No,Yes,PhD,Low,5,6.6
S4392,Sara,Davis,student3392@university.com,Male,23,CS,80.29,50.66,56.18,73.41,62.25,9.13,81.72,68.18,B,17.7,Yes,Yes,Bachelor's,Low,5,5.6
S4393,Maria,Williams,student3393@university.com,Male,23,CS,64.44,42.02,72.93,71.63,91.65,2.22,76.49,80.68,B,26.3,No,Yes,None,Low,4,6.5
S4394,Ali,Brown,student3394@university.com,Female,19,Business,89.85,60.27,61.61,,80.68,6.62,60.87,75.6,B,7.1,No,Yes,,Low,3,8.2
S4395,Omar,Davis,student3395@university.com,Male,19,Engineering,89.92,65.65,72.42,97.68,61.82,6.92,56.07,81.76,B,6.4,No,Yes,None,Low,7,5.1
S4396,Maria,Jones,student3396@university.com,Female,22,Business,88.77,43.71,64.36,66.36,82.6,6.45,80.32,83.09,A,25.1,Yes,Yes,,High,5,4
S4397,Ahmed,Williams,student3397@university.com,Female,23,CS,76.24,88.9,90.2,73.75,61.68,5.54,91.1,56.17,A,17.4,Yes,Yes,Master's,High,2,4.8
S4398,Maria,Smith,student3398@university.com,Female,18,CS,64.23,60.64,44.39,85.3,63.26,4.86,84.43,65.74,D,16.8,Yes,Yes,Master's,Low,9,8.2
S4399,Maria,Johnson,student3399@university.com,Male,19,Business,90.47,94.82,74.33,94.77,92.4,4.2,59.04,87.44,B,16.9,No,Yes,Bachelor's,High,1,6.1
S4400,Liam,Johnson,student3400@university.com,Female,20,Engineering,,49.26,74.54,74.69,96.47,9.17,64.5,82.52,A,14.5,No,Yes,Bachelor's,Medium,4,7.7
S4401,Liam,Smith,student3401@university.com,Male,21,Engineering,,43.42,63.02,55.44,62.84,0.1,77.32,54.42,B,27.2,No,Yes,Bachelor's,Low,7,4.2
S4402,Liam,Davis,student3402@university.com,Female,24,CS,,68.94,65.26,68.43,96.4,0.53,81.25,65.76,B,18,No,Yes,Master's,Medium,8,4.7
S4403,Maria,Johnson,student3403@university.com,Male,24,CS,83.71,51.35,88.01,77.52,61.94,4.93,53.61,96.57,B,29.3,Yes,Yes,PhD,Medium,10,6.8
S4404,Ahmed,Johnson,student3404@university.com,Female,22,Engineering,84.31,96.24,56.84,70.88,55.86,3.31,80.7,93.1,A,26.2,No,No,,Low,6,7.6
S4405,Omar,Smith,student3405@university.com,Male,19,CS,82.63,40.62,92.28,59.33,52.91,4.08,86.82,83.53,C,23.4,No,Yes,PhD,High,7,7.9
S4406,Emma,Davis,student3406@university.com,Female,21,Business,70.78,64.76,93.78,51.85,62.11,9.98,59.07,53.64,A,20.9,No,Yes,High School,Medium,9,7.2
S4407,Maria,Davis,student3407@university.com,Female,21,Business,55.01,95.6,79.04,84.37,69.26,7.75,62.31,80.35,C,25.9,No,No,None,Medium,6,7.8
S4408,Sara,Smith,student3408@university.com,Female,19,CS,95.56,63.07,86.37,99.64,96.38,8.77,62.94,50.61,A,27,No,Yes,,High,7,4.8
S4409,Ahmed,Davis,student3409@university.com,Female,18,Engineering,75.39,45.59,76.78,95.96,62.11,3.69,96.99,83.06,C,8.3,No,Yes,,High,2,7.3
S4410,Maria,Davis,student3410@university.com,Male,18,Engineering,70.35,58.17,71.52,84.16,68.27,2.4,70.35,86.56,B,14,No,Yes,Bachelor's,Low,7,6.1
S4411,Omar,Williams,student3411@university.com,Male,22,CS,79.44,69.88,98,92.08,86.71,7.68,76.53,74.86,B,25.1,No,Yes,PhD,Low,7,8.6
S4412,Emma,Williams,student3412@university.com,Male,18,CS,59.64,51.11,56.96,,65.1,8.08,86.22,50.19,D,10.5,Yes,Yes,,Low,2,7.1
S4413,Liam,Smith,student3413@university.com,Female,22,Engineering,56.63,67.99,49.25,81.12,84.22,5.5,68.57,83.33,F,19.7,Yes,Yes,High School,Low,5,6.7
S4414,Ahmed,Brown,student3414@university.com,Female,20,Engineering,70.28,90.18,57.25,53.03,71.6,8.96,55.28,90.99,F,24.5,Yes,No,PhD,High,4,6.9
S4415,John,Johnson,student3415@university.com,Female,19,Engineering,61.36,92.36,76.88,85.36,59.82,9.67,82.72,79.29,D,10.6,No,Yes,None,High,7,8.2
S4416,Emma,Williams,student3416@university.com,Female,21,Engineering,62.21,42.96,51.11,98.49,86.7,4.71,83.36,85.46,F,15.1,No,Yes,None,Low,4,4.1
S4417,Sara,Johnson,student3417@university.com,Female,22,Business,94.63,49.65,94.53,93.04,51.35,2.23,63.03,54.52,A,27.9,No,No,High School,High,9,8.3
S4418,Maria,Jones,student3418@university.com,Female,24,Business,76.54,56.52,64.66,76.72,64.62,5.17,51.76,85.77,A,13.9,Yes,No,High School,Low,9,4.1
S4419,Omar,Smith,student3419@university.com,Male,18,Engineering,74.17,75.69,91,,67.81,9.9,83.27,80.71,A,20.1,Yes,Yes,None,Medium,5,6.9
S4420,John,Brown,student3420@university.com,Male,24,Business,84.47,61.66,54.95,97.19,72.91,2.93,85.17,66.55,D,15.8,No,Yes,Master's,Low,8,6.5
S4421,Omar,Jones,student3421@university.com,Male,22,CS,97.58,90.64,58.79,60.8,83.99,6.18,51.3,84.27,A,26.9,No,No,,Low,3,5.9
S4422,John,Jones,student3422@university.com,Male,23,Business,55.61,83,43.55,89.66,72.97,6.94,84.66,82.28,D,15.6,No,Yes,Bachelor's,Medium,4,4.6
S4423,Ahmed,Davis,student3423@university.com,Male,22,Engineering,91.68,46.03,55.47,63.49,79.72,2.14,96.95,79.97,A,14,No,No,,Medium,2,4.6
S4424,John,Jones,student3424@university.com,Male,18,Business,79.2,77.47,69.42,93.85,79.79,5.88,58.94,59.15,A,9.3,No,Yes,None,Low,3,7.7
S4425,Sara,Smith,student3425@university.com,Male,23,Engineering,57.31,46.78,96.77,54.92,68.66,3.15,76.07,64.81,D,13.7,Yes,Yes,PhD,High,4,4.6
S4426,Sara,Williams,student3426@university.com,Male,23,CS,64.86,55.3,63.33,58.91,96.7,8.54,84.84,99.57,B,21.7,No,Yes,,High,9,7.4
S4427,Ali,Smith,student3427@university.com,Female,18,Engineering,74.12,50.67,78.38,86.03,97.79,7.15,61.5,71.66,F,9.4,No,Yes,,Low,4,9
S4428,Sara,Williams,student3428@university.com,Female,23,CS,84.56,50.38,65.66,58.74,79.09,8.26,87.58,52.97,C,22.6,No,Yes,None,Medium,1,7.4
S4429,Emma,Jones,student3429@university.com,Female,19,Engineering,62.13,76.98,42.81,57.9,53.58,2,93.4,94.95,B,5.3,Yes,Yes,Master's,Low,2,4.4
S4430,John,Jones,student3430@university.com,Female,21,Engineering,76.74,73.82,70.21,77.77,74.56,0.35,90.73,58.65,F,14.2,Yes,Yes,Master's,Low,7,6.7
S4431,Sara,Brown,student3431@university.com,Female,24,Business,84.23,50.56,43.95,,59.22,8.51,62.94,70.18,B,16.6,Yes,Yes,High School,High,2,8.2
S4432,Ahmed,Williams,student3432@university.com,Female,19,Engineering,72.44,99.41,93.02,63.42,74.16,3.87,90.21,63.9,D,7.4,No,Yes,,Low,3,8.8
S4433,Omar,Jones,student3433@university.com,Female,19,Engineering,,65.31,85.18,92.06,59.42,1.8,70.67,98.19,C,22.1,No,Yes,None,High,10,7.6
S4434,Liam,Davis,student3434@university.com,Male,18,CS,93.47,45.82,62.72,90.4,85.19,0.92,63.32,68.9,A,7.6,Yes,No,Bachelor's,Medium,3,5.5
S4435,Omar,Johnson,student3435@university.com,Male,18,Mathematics,73.53,47.23,78.41,78.96,54.02,5.17,58.4,85.44,D,7.2,Yes,Yes,,Low,8,5.3
S4436,Ali,Brown,student3436@university.com,Female,24,Business,98.65,75.03,46.72,,97.67,1.5,95.45,79.92,B,14.2,No,Yes,Bachelor's,High,7,7.9
S4437,Omar,Smith,student3437@university.com,Male,21,Business,53.78,98.74,82.15,52.02,59.77,5.67,71.34,52.15,D,23.5,No,Yes,Master's,Medium,1,7.8
S4438,John,Brown,student3438@university.com,Male,22,CS,50.17,74.32,89.36,68.36,83.03,7.27,93.29,69.22,D,29.1,No,No,Master's,Medium,8,6.4
S4439,Ali,Johnson,student3439@university.com,Male,19,Engineering,69.03,96.94,89.3,63.17,95.85,5.35,57.98,69.5,D,24.4,No,Yes,None,Medium,3,4.4
S4440,John,Williams,student3440@university.com,Male,23,CS,80.05,66.65,57.06,57.5,62.39,9.04,88.35,99.49,C,16.7,No,Yes,None,Low,5,7.4
S4441,Ahmed,Smith,student3441@university.com,Male,21,Engineering,81.46,66.15,55.82,69.48,96.71,1.56,55.5,90.6,A,11.8,No,Yes,Master's,Medium,7,7
S4442,Ali,Smith,student3442@university.com,Female,19,CS,73.82,70,71.28,67.75,69.43,4.94,50.88,92.83,C,12.5,No,Yes,Bachelor's,Low,3,4.1
S4443,Maria,Williams,student3443@university.com,Male,22,Engineering,56.24,81.85,98.07,86.44,98.03,1.63,99.75,65.68,D,12.1,No,Yes,Bachelor's,Medium,8,7.2
S4444,Emma,Brown,student3444@university.com,Female,23,Engineering,58.52,62.06,95.23,79.9,98.57,8.76,53.68,66.45,D,12,No,No,Master's,Medium,8,4.7
S4445,Emma,Jones,student3445@university.com,Female,19,CS,92.61,91.83,61.58,95.66,59.4,9.32,73.08,75.78,A,6.7,No,Yes,PhD,Low,9,8.1
S4446,John,Brown,student3446@university.com,Female,20,Engineering,93.4,41.76,86.79,57.27,91.55,4,93.92,81.55,A,10.5,No,Yes,PhD,Medium,6,7.4
S4447,Omar,Johnson,student3447@university.com,Male,24,Business,83.69,66.39,95.28,52.99,59.67,3.06,90.97,86.41,D,7.7,Yes,Yes,,High,2,4.3
S4448,Liam,Davis,student3448@university.com,Female,21,CS,83.21,70.66,55.66,76.73,61.32,2.79,73.56,91.04,C,5.2,No,Yes,PhD,Medium,8,6.7
S4449,Liam,Jones,student3449@university.com,Female,24,Business,79.88,76.42,89.82,,54.21,8.6,80.54,93.66,A,12.1,Yes,Yes,High School,Low,10,8
S4450,Maria,Brown,student3450@university.com,Female,18,CS,60.15,56.56,56.07,89.39,57.83,6.82,81.49,51.23,D,13.8,Yes,Yes,None,Medium,2,8.1
S4451,Ali,Davis,student3451@university.com,Female,19,CS,71.41,65.65,60.6,75.3,81.61,8.81,55.49,89.8,F,28.2,No,Yes,None,Medium,9,4.4
S4452,Maria,Davis,student3452@university.com,Male,23,CS,,69.07,51.93,74.4,72.46,1.18,64.25,80.54,B,29.9,No,Yes,PhD,Medium,2,4.4
S4453,Maria,Williams,student3453@university.com,Female,23,Business,76.86,81.21,70.42,,89.55,4.76,65.05,76.6,B,19.5,No,Yes,Master's,Medium,7,7.9
S4454,Omar,Johnson,student3454@university.com,Female,21,Engineering,50.93,86.41,90.6,68.75,66.6,6.76,68.91,81.42,D,27.5,Yes,Yes,High School,Medium,3,5.2
S4455,Liam,Johnson,student3455@university.com,Female,21,Business,97.68,84.27,71.68,71.56,98.43,8.97,63.7,94.1,A,20.5,No,Yes,PhD,Medium,1,7
S4456,Ali,Johnson,student3456@university.com,Female,24,Engineering,92.24,60.49,47.41,50.8,52.49,3.82,62.57,77.26,B,17.4,No,Yes,,High,8,7
S4457,Ahmed,Jones,student3457@university.com,Male,23,CS,63.03,99.97,55.11,54.18,53.15,3.13,67.74,58.11,A,6.1,No,Yes,Master's,Medium,7,7.1
S4458,Omar,Smith,student3458@university.com,Female,23,Business,80.82,90.92,73.77,75.25,85.07,9.13,68.96,71.84,D,6.1,Yes,Yes,Bachelor's,Medium,3,5.7
S4459,Maria,Jones,student3459@university.com,Female,23,CS,96.16,55.6,74.99,57.51,94.38,0.48,74.36,96.22,A,5.8,No,Yes,,Medium,1,4.2
S4460,Maria,Brown,student3460@university.com,Female,19,Business,54.8,51.71,74.61,88.94,89.78,4.8,58.68,90.72,C,8.8,No,Yes,High School,Low,10,6.7
S4461,Ahmed,Davis,student3461@university.com,Female,23,CS,75.15,58.84,44.62,63.72,74.49,4.59,89.42,60.15,D,6.9,No,Yes,Bachelor's,Low,4,6.6
S4462,Maria,Davis,student3462@university.com,Female,18,CS,72.81,67.14,85.22,54.89,63.48,1.46,93.03,85.71,C,9.9,No,Yes,Master's,Low,5,6.2
S4463,Maria,Smith,student3463@university.com,Female,23,Business,70.51,91.05,94.57,61.76,50.67,3.95,62.41,62.81,D,18,No,Yes,Master's,High,3,5.4
S4464,Maria,Brown,student3464@university.com,Male,18,Mathematics,91.78,86.7,70.63,67.85,75.47,7.23,56.17,67.43,A,17.6,No,No,,Medium,5,8.2
S4465,Emma,Smith,student3465@university.com,Female,19,CS,69.03,91.07,83.13,51.77,73.78,3.67,86.12,73.45,F,13.6,No,Yes,None,Low,1,5.9
S4466,Omar,Davis,student3466@university.com,Male,21,Business,53.18,56.32,94.84,,67.21,3.1,96.21,72.04,D,21.6,No,Yes,Bachelor's,Medium,7,4.6
S4467,Sara,Jones,student3467@university.com,Male,18,CS,53.29,75.61,78.56,66.19,78.9,7.82,51.76,51.46,D,14.8,No,Yes,,Low,2,7.8
S4468,Omar,Johnson,student3468@university.com,Female,19,Business,52.14,56.99,80.46,65.52,86.44,9.89,50.72,88.7,C,10.5,No,Yes,High School,Low,5,7.2
S4469,Ahmed,Davis,student3469@university.com,Male,23,Engineering,70.46,46.54,83.28,90.02,85.04,7.79,59.17,92.32,B,22.3,No,Yes,High School,Medium,10,5.5
S4470,Maria,Williams,student3470@university.com,Female,19,CS,85.92,81.05,55.63,92.16,63.16,8.46,84.24,76.55,A,29.5,Yes,Yes,High School,Medium,2,4.8
S4471,Omar,Johnson,student3471@university.com,Male,23,CS,,48.58,74.96,59.67,79.27,9.4,98.24,58.65,D,25.3,No,Yes,None,High,8,6.2
S4472,Emma,Davis,student3472@university.com,Female,24,CS,82.32,80.06,90.53,56.2,57.44,8.02,87.52,62.4,C,15.4,No,Yes,Bachelor's,Low,3,4.3
S4473,Liam,Jones,student3473@university.com,Male,19,CS,84.35,78.88,57.77,81.71,56.08,9.8,78.65,56.32,D,14.4,No,Yes,,Medium,1,5.1
S4474,Ahmed,Smith,student3474@university.com,Male,21,CS,62.76,88.61,93.83,90.23,89.29,7.47,85.03,58.48,D,6,No,Yes,Master's,Medium,6,8.8
S4475,John,Johnson,student3475@university.com,Female,18,Engineering,80.03,48.37,77.22,98.19,84.69,6.62,61.53,93.82,A,21.4,No,Yes,Master's,High,8,4.8
S4476,Omar,Jones,student3476@university.com,Male,24,Mathematics,84.24,87.01,65.39,50.34,88.4,6.93,84.43,74.01,C,10.6,Yes,Yes,High School,Medium,7,5.4
S4477,John,Brown,student3477@university.com,Male,21,CS,73.33,99.96,77.39,70.68,57.62,9,66.07,55.55,D,22.1,No,Yes,Bachelor's,Low,6,4.7
S4478,Maria,Williams,student3478@university.com,Male,20,Engineering,66.84,91.06,64.11,86.7,95.73,6.83,61.12,62.74,B,24,No,Yes,PhD,Low,5,8.6
S4479,Emma,Johnson,student3479@university.com,Male,23,Engineering,80.96,85.11,90.28,91.43,56.66,7.61,61.83,97.48,D,27,Yes,Yes,Master's,Low,8,8.6
S4480,Emma,Smith,student3480@university.com,Male,18,Mathematics,98.89,79.73,68.94,53.11,93.5,2.16,83.39,75.46,B,18.7,No,Yes,,High,10,4.3
S4481,Omar,Brown,student3481@university.com,Female,21,Engineering,71.34,65.31,94.07,84.03,67.62,9.13,88.36,75.78,B,25.7,No,Yes,PhD,Medium,4,8.5
S4482,Ahmed,Jones,student3482@university.com,Male,18,Engineering,69.59,83.83,70.59,64.45,55.27,4.47,79.09,76.28,B,23.1,Yes,Yes,Master's,Low,7,4.7
S4483,Ahmed,Williams,student3483@university.com,Male,20,Engineering,73.21,83.45,79.62,53.73,64.34,1.61,53.19,55.58,B,13.8,No,Yes,PhD,Medium,2,6
S4484,Emma,Smith,student3484@university.com,Female,22,CS,53.81,77.89,99.86,74.46,59.07,8,51.9,98.52,D,7.7,No,Yes,PhD,Low,9,6.9
