Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S5324,Emma,Davis,student4324@university.com,Female,22,CS,95.32,85.56,45.53,96.38,98.85,2.2,62.84,66.25,A,28.8,No,Yes,None,Low,1,6.8
S5325,Ali,Brown,student4325@university.com,Female,24,Business,,73.17,96.57,64.95,62.73,3.31,94.9,85.29,B,10.5,No,Yes,High School,Medium,2,6.6
S5326,Ahmed,Davis,student4326@university.com,Male,21,Engineering,78.07,55.12,67.51,70.03,58.36,0.99,58.99,79.15,B,25.8,No,Yes,,Medium,3,7.3
S5327,Maria,Brown,student4327@university.com,Female,19,CS,74.1,46.65,99.56,69.81,74.78,3.62,80.52,98.17,B,25.5,No,Yes,High School,High,4,7.6
S5328,John,Brown,student4328@university.com,Female,18,CS,52.24,93.93,72.38,77.3,74.07,0.44,89.97,71.8,C,8.5,No,Yes,None,High,6,8.1
S5329,Emma,Smith,student4329@university.com,Male,19,CS,78.1,93.56,85.45,79.21,70.51,3.89,79.77,66.64,D,22.8,No,Yes,,Low,7,6.9
S5330,Omar,Brown,student4330@university.com,Male,18,CS,70.47,46.64,40.42,62.41,76.47,5.55,53.94,84.68,A,25.6,Yes,Yes,None,Low,7,7.7
S5331,John,Brown,student4331@university.com,Female,20,Business,88.64,87.83,69.8,89.68,61.61,9.75,80.57,70.6,A,27.1,No,No,Master's,High,2,4.9
S5332,John,Johnson,student4332@university.com,Male,22,Mathematics,,66.8,84.25,74.83,55.75,8.18,88.35,80.92,C,28.8,Yes,Yes,Bachelor's,Medium,3,7.7
S5333,Ali,Williams,student4333@university.com,Female,23,Business,84.18,59.44,86.97,50.35,78.52,8.22,59.39,97.31,D,28.3,Yes,Yes,,Medium,1,4.3
S5334,Maria,Davis,student4334@university.com,Female,23,Mathematics,55.07,84.35,49.48,79.57,96.63,2.28,86.85,74.96,D,12.8,No,Yes,None,Medium,1,7.3
S5335,Ahmed,Davis,student4335@university.com,Male,21,Mathematics,56.65,76.86,65.14,89.9,56.89,0.87,93.93,74.91,D,11.7,No,Yes,High School,Medium,6,7.6
S5336,Liam,Brown,student4336@university.com,Male,24,Engineering,56.99,86.8,65.14,62.52,85.24,6.03,99.32,88.76,D,14.9,Yes,Yes,Master's,Low,4,8.8
S5337,Sara,Jones,student4337@university.com,Female,24,CS,52.28,44.46,46.22,51.89,71.89,5.21,70.5,87.8,D,16.6,No,Yes,Bachelor's,Medium,10,6.1
S5338,Sara,Davis,student4338@university.com,Male,19,Business,77.07,59.12,66.58,90.36,64.7,5.17,51.26,75.81,B,10.8,No,Yes,,High,4,4.6
S5339,John,Brown,student4339@university.com,Female,19,CS,89.7,59.16,88.43,98.81,92.66,1.09,70.95,53.24,A,7.2,No,Yes,PhD,Low,9,5.7
S5340,Liam,Smith,student4340@university.com,Female,19,CS,80.52,59.79,58.01,53.83,72.82,4.94,83.01,99.04,F,21.4,Yes,Yes,None,Low,8,6.1
S5341,Liam,Smith,student4341@university.com,Female,24,CS,78.75,70.15,65.95,96.9,79.17,1.5,94.57,68.87,F,9.4,No,No,High School,Medium,3,7.8
S5342,Maria,Smith,student4342@university.com,Male,23,Engineering,84.03,56.98,97.66,67.96,72.15,4.22,96.91,65.84,C,27.9,No,Yes,PhD,High,3,4.9
S5343,Omar,Brown,student4343@university.com,Female,24,CS,66.98,66.66,41.9,97.07,54.06,0.62,95.48,99.08,A,12.2,No,Yes,,High,8,4.8
S5344,Omar,Johnson,student4344@university.com,Female,19,CS,68.1,62.07,75.49,82.44,79.75,8.57,82.9,93.61,D,9.9,No,Yes,Master's,Medium,2,5.1
S5345,Emma,Jones,student4345@university.com,Female,22,Engineering,65.71,84.12,84.61,94.51,70.94,0.13,84.13,66.51,D,9.9,No,Yes,High School,Medium,10,5.2
S5346,Ali,Brown,student4346@university.com,Male,18,Business,85.61,76.21,85.65,89.29,54.34,9.39,50.12,65.42,B,12.2,No,Yes,Master's,High,5,8.6
S5347,Maria,Johnson,student4347@university.com,Female,23,Engineering,58.08,79.22,82.96,51.4,79.79,8.63,68.19,86.05,D,20.3,No,Yes,None,Low,6,4.8
S5348,Maria,Johnson,student4348@university.com,Female,22,Business,50.65,52.64,83.59,53.27,50.49,7.53,95.34,66.72,F,29.5,No,No,Bachelor's,High,5,6.1
S5349,Ali,Davis,student4349@university.com,Female,20,CS,79.81,59.53,43.54,76.29,60.43,9.83,84.48,62.57,B,17.2,No,Yes,PhD,Low,1,6
S5350,Liam,Brown,student4350@university.com,Male,22,CS,97.12,41.27,72.05,56.48,89.05,0.54,73.4,98.98,B,20,No,Yes,High School,Medium,5,4.6
S5351,Omar,Brown,student4351@university.com,Female,22,Engineering,80.47,46.5,86.98,73.05,51.9,6.42,55.21,78.29,B,26.1,Yes,Yes,None,High,9,4.5
S5352,Omar,Johnson,student4352@university.com,Female,20,Engineering,89.15,55.9,45.64,97.73,82.33,8.49,62.32,88.12,A,13.4,No,Yes,High School,Medium,10,8.5
S5353,Liam,Johnson,student4353@university.com,Male,22,Engineering,83.64,43.93,40.72,,97.49,1.27,77.75,85.65,F,9.5,Yes,Yes,PhD,Low,2,8.2
S5354,Omar,Johnson,student4354@university.com,Male,18,Business,74.87,76.16,88.87,74.45,58.56,5.85,94.88,87.78,B,15.8,No,No,Bachelor's,High,3,8.7
S5355,John,Davis,student4355@university.com,Female,23,Business,85.92,99.89,82.74,69.21,70.86,3.94,54.79,95.17,A,13,No,Yes,,Medium,6,5.6
S5356,Maria,Brown,student4356@university.com,Female,21,Mathematics,91.21,46.05,64.73,81.49,78.77,4.36,57.69,75.04,A,26.7,Yes,No,PhD,Low,3,6.6
S5357,Sara,Johnson,student4357@university.com,Female,24,CS,61.24,89.27,96.42,59.69,72.52,9.13,82.75,87.67,B,29.4,Yes,Yes,None,Low,6,5.3
S5358,Ali,Smith,student4358@university.com,Male,20,CS,,47.13,86,,81.02,5.39,64.71,89.84,D,22.2,No,Yes,High School,Low,7,6
S5359,Omar,Brown,student4359@university.com,Male,23,Engineering,61.19,80.19,98.07,92.94,70.2,0.93,58.49,97.32,A,21.3,No,Yes,,Low,3,8
S5360,Emma,Davis,student4360@university.com,Female,19,CS,72.61,78.59,95.76,90.57,57.43,9.37,58.92,85.65,D,22.9,Yes,Yes,PhD,Medium,4,6.4
S5361,Omar,Smith,student4361@university.com,Male,18,CS,,94.16,68.88,89.46,54.45,1.85,74.63,94.63,C,16.7,No,Yes,PhD,Medium,6,4.5
S5362,Omar,Williams,student4362@university.com,Female,21,CS,67.26,46.84,85.28,88.55,87.22,8.93,79.19,54.75,B,20.7,Yes,Yes,Bachelor's,High,1,4
S5363,Ahmed,Brown,student4363@university.com,Female,18,CS,,58.93,80.15,72.97,61.93,9.71,95.22,56.3,B,6.8,Yes,Yes,PhD,Medium,1,5.2
S5364,John,Williams,student4364@university.com,Male,18,CS,93.02,45.45,88.69,86.44,92.37,8.78,76.49,57.92,A,17.3,No,Yes,,Low,5,4.9
S5365,Ali,Johnson,student4365@university.com,Female,19,CS,75.77,64.44,87.26,69.36,87.15,6.77,84.56,57.24,A,13.3,Yes,Yes,PhD,Low,8,8
S5366,Ahmed,Davis,student4366@university.com,Male,21,Engineering,76.77,94.7,49.19,55.04,52.47,7.44,59.03,54.38,F,6.3,No,Yes,,Low,1,7.3
S5367,Ahmed,Johnson,student4367@university.com,Male,24,Engineering,93.04,86.89,54.02,,60.06,7,85.67,56.13,A,18.6,No,Yes,Bachelor's,High,1,8.2
S5368,Emma,Davis,student4368@university.com,Female,18,Business,74.53,83.37,55.94,57.93,64.6,4.61,82.43,99.8,C,14,Yes,Yes,,Low,1,6.1
S5369,Maria,Jones,student4369@university.com,Male,19,Engineering,84.08,71.98,89.11,69.54,79.72,2.74,60.81,63.61,A,19.8,Yes,Yes,None,Medium,10,6.9
S5370,Emma,Johnson,student4370@university.com,Female,20,CS,54.28,93.01,88.64,64.87,90.49,2.85,83.47,73.9,F,17.8,No,Yes,,Medium,1,6.1
S5371,Maria,Williams,student4371@university.com,Male,19,CS,58.93,66.97,69.72,79.96,53.02,7.31,60.57,91.08,C,11.9,No,No,None,High,9,5.1
S5372,Maria,Davis,student4372@university.com,Female,22,CS,70.22,48.98,74.85,68.08,62.48,6.26,79.68,55.92,B,18.5,No,Yes,Master's,Low,2,7.2
S5373,Ali,Johnson,student4373@university.com,Female,23,Business,74.74,90.26,89.62,85.28,68.81,5.85,83.44,65.87,B,14.5,No,Yes,None,Low,6,5.9
S5374,Omar,Brown,student4374@university.com,Female,19,Business,98.29,56.78,58.76,75.61,59.17,6.53,84.67,57.96,A,28,No,Yes,PhD,Low,2,5.2
S5375,Ali,Davis,student4375@university.com,Male,19,CS,98.53,43.22,43.01,95.97,77.26,7.75,95.46,53.13,A,14.4,No,Yes,Master's,Low,5,8.7
S5376,John,Davis,student4376@university.com,Female,19,CS,92.56,47.56,68.96,,73.9,7.48,97.39,98.04,B,6,Yes,Yes,None,Medium,5,4.5
S5377,Maria,Johnson,student4377@university.com,Male,24,Mathematics,65.78,76.54,94.82,84.39,65.82,1.05,90.51,92.92,D,24.1,No,Yes,,Medium,9,7.9
S5378,Ahmed,Jones,student4378@university.com,Male,18,Engineering,98.2,76.42,87.43,,75.84,3.63,93.94,93.96,A,29.1,No,Yes,Bachelor's,Medium,4,6.7
S5379,Omar,Johnson,student4379@university.com,Male,24,Business,,55.61,62,,67.79,2.64,50.97,93.43,C,9.2,No,Yes,None,Low,6,7.8
S5380,Sara,Williams,student4380@university.com,Male,21,CS,69.65,83.63,43.89,68.58,67.16,5.38,68.13,57.73,A,29.3,Yes,Yes,None,Medium,4,4.4
S5381,John,Williams,student4381@university.com,Male,19,CS,85.08,86.42,78.22,65.27,63.27,0.61,51.99,89.25,A,20.4,No,Yes,Bachelor's,Low,6,6
S5382,Ali,Davis,student4382@university.com,Female,19,Business,50.83,95.23,90.07,,77.02,7.62,61.24,86.39,D,26.2,No,Yes,Master's,High,3,8
S5383,Emma,Davis,student4383@university.com,Male,22,Engineering,57.31,75.1,79.9,63.26,72.21,1.07,69.09,96.27,D,16.8,Yes,Yes,Master's,High,4,8.1
S5384,John,Johnson,student4384@university.com,Female,22,Engineering,91.48,86.77,65.5,75.09,59.82,2.71,93.38,60.97,A,20.6,No,Yes,,Medium,9,7.9
S5385,John,Williams,student4385@university.com,Female,20,Engineering,82.28,85.19,47.4,,50.65,7.83,75.59,70.7,D,26,Yes,Yes,PhD,Low,1,7.7
S5386,Omar,Williams,student4386@university.com,Male,20,Engineering,68.21,55.47,94.65,,57.55,0.52,82.44,64.75,B,29.6,No,Yes,PhD,High,7,5.9
S5387,John,Jones,student4387@university.com,Female,22,Business,75.03,58.61,56.56,57.89,52.14,6.6,68.14,62.9,F,9.6,No,Yes,High School,High,3,7.6
S5388,John,Brown,student4388@university.com,Female,21,CS,95.26,68.71,53.46,63.61,71.58,9.24,80.15,82.62,B,27.5,No,Yes,Bachelor's,Low,9,4.5
S5389,Sara,Jones,student4389@university.com,Male,20,CS,81.58,41.14,88.96,55.05,61.25,6.18,90.78,58.2,B,21.7,No,Yes,Master's,Medium,7,4.8
S5390,Liam,Smith,student4390@university.com,Female,23,Business,69.91,57.84,98.87,96.33,71.02,7.13,65.06,73.24,C,28.7,No,Yes,High School,Low,2,6.7
S5391,Emma,Jones,student4391@university.com,Male,23,CS,56.02,68.43,79.61,93.63,66.47,7.92,96.61,82.33,D,13,No,Yes,PhD,Low,5,6.7
S5392,Emma,Johnson,student4392@university.com,Male,21,Engineering,,46.48,77.49,65.42,76.9,2.22,60.67,56.52,D,11.1,Yes,Yes,Bachelor's,Low,1,6.4
S5393,Emma,Brown,student4393@university.com,Male,22,Business,98.92,47.58,59.17,62.35,86.19,5.81,95.97,62.85,A,14.1,Yes,Yes,PhD,Medium,1,7.7
S5394,Maria,Johnson,student4394@university.com,Female,20,Mathematics,71.87,67.79,41.22,95.27,73.97,3.09,51.41,98.37,D,27.1,No,Yes,,Low,7,6.8
S5395,Ahmed,Smith,student4395@university.com,Female,19,Engineering,73.59,83.86,51.51,50.09,53.1,2.49,77.14,89.77,A,16.5,No,Yes,PhD,Low,7,4.3
S5396,Liam,Brown,student4396@university.com,Female,22,Engineering,74.93,90.02,75.07,80.03,50.88,1.92,99.26,83.85,B,28.8,No,No,,Low,8,8.4
S5397,Emma,Davis,student4397@university.com,Female,20,Business,94.21,72.78,49.08,95.8,60.66,5.85,80.49,92.8,A,11.1,No,Yes,Master's,Low,8,7.1
S5398,John,Williams,student4398@university.com,Male,21,Business,80.2,68.48,93.03,,71.25,7.95,77.74,50.7,D,10.5,No,Yes,Bachelor's,Medium,7,8.5
S5399,John,Jones,student4399@university.com,Male,23,Business,84.68,63.06,51.29,50.15,52.25,8.76,84.12,50.3,F,22,No,Yes,Master's,Medium,3,6.1
S5400,Emma,Johnson,student4400@university.com,Female,21,Engineering,69.47,51.58,71.33,60.94,66.39,4.29,64.47,57.7,B,12.3,No,Yes,Bachelor's,Low,3,4
S5401,Omar,Smith,student4401@university.com,Male,20,CS,51.45,48.79,70.72,96.12,94.35,3.73,52.7,74.76,D,8.2,Yes,Yes,Bachelor's,Low,2,7.8
S5402,Emma,Williams,student4402@university.com,Female,21,Engineering,96.55,87.51,76.24,50.85,54.5,6.87,62.55,78.5,A,14.4,No,Yes,Master's,Medium,1,6.8
S5403,John,Jones,student4403@university.com,Male,20,Business,97.46,67.9,59.65,69.74,97.43,7.8,58.81,55.68,B,11.7,No,Yes,,High,8,4.1
S5404,Maria,Williams,student4404@university.com,Male,20,Business,97.46,87.42,92.41,89.49,92.83,2.53,96.18,53.61,A,15.3,No,Yes,Bachelor's,Medium,6,6.9
S5405,Ali,Jones,student4405@university.com,Male,21,CS,,82.24,66.66,,91.59,2.97,92.61,91.42,F,9.7,No,Yes,Bachelor's,Low,5,8.7
S5406,Ali,Davis,student4406@university.com,Male,18,Engineering,90.76,51.63,82.01,73.88,93.18,5.33,65.89,73.22,B,28.9,Yes,Yes,High School,Medium,1,5
S5407,Liam,Brown,student4407@university.com,Male,19,Engineering,84.23,70.62,78.15,61.62,54,4.44,91.8,99.62,B,25,Yes,Yes,PhD,Low,5,5.4
S5408,Liam,Williams,student4408@university.com,Female,22,Mathematics,92.23,66.64,47.03,79.99,57.56,7.06,60.59,61.47,A,26,No,Yes,High School,Low,10,7.2
S5409,Emma,Williams,student4409@university.com,Female,23,Engineering,80.03,65.43,77.36,63.19,56.72,5.04,59.98,82.36,F,12.4,No,Yes,Bachelor's,Medium,8,8.1
S5410,Sara,Williams,student4410@university.com,Male,19,Engineering,,72.55,73.04,62.76,55.56,1.12,88.38,90.22,A,26.4,Yes,Yes,Bachelor's,Low,8,7.2
S5411,Emma,Brown,student4411@university.com,Female,22,CS,69.56,98.92,93.92,90.38,66.39,1.66,66.35,93.63,B,19.8,No,Yes,,High,10,7.4
S5412,Omar,Smith,student4412@university.com,Male,22,Engineering,98.56,88.77,92.85,57.71,91.51,9.02,53.24,65.32,B,6.4,Yes,Yes,None,High,6,5.6
S5413,Emma,Jones,student4413@university.com,Male,23,CS,67.56,94.22,49.06,50.28,62.6,2.27,86,59.66,C,8.8,Yes,Yes,High School,Low,2,4.1
S5414,Liam,Davis,student4414@university.com,Male,19,Business,,41.78,44.9,66.84,62.21,0.5,99.48,61.3,A,16.1,No,Yes,PhD,High,2,8.2
S5415,Ali,Williams,student4415@university.com,Male,23,Business,54.66,48.42,57.68,74.55,83.79,7.31,78.3,83.34,C,14.8,No,Yes,None,Low,2,9
S5416,John,Brown,student4416@university.com,Female,20,Engineering,66.71,45.09,99.2,85.25,54.85,6.84,63.18,76.12,F,24.9,No,Yes,Master's,Medium,8,8.3
S5417,Emma,Smith,student4417@university.com,Male,23,Engineering,67.55,55.79,41.29,89.06,68.01,6,68.65,79.95,C,26.8,No,Yes,Bachelor's,Medium,8,6
S5418,John,Jones,student4418@university.com,Female,21,Business,52.58,66.51,80.37,83.18,64.77,5.02,82.43,51.03,F,26.6,Yes,Yes,None,Medium,8,5.8
S5419,John,Brown,student4419@university.com,Male,18,CS,55.95,78.52,76.51,81.33,92.37,9.7,85.07,69.55,D,14.4,Yes,No,Master's,Low,1,8.8
S5420,Sara,Davis,student4420@university.com,Male,18,CS,,70.05,78.79,83.29,75.73,1.2,94.32,65.51,A,20.9,Yes,No,,High,9,8.9
S5421,John,Davis,student4421@university.com,Female,18,Mathematics,,94.19,53.1,63.58,82.32,5.1,95.44,93.19,F,17.4,No,Yes,None,Low,10,7.1
S5422,Ali,Jones,student4422@university.com,Male,19,Business,53.17,96.39,53.6,,56.45,5.64,93.06,88.81,F,27.2,Yes,Yes,Bachelor's,Medium,4,6.6
S5423,Maria,Williams,student4423@university.com,Male,19,Business,64.94,49.81,65.84,80.82,96.45,0.22,82.42,71.48,A,27.2,No,Yes,High School,Medium,9,6.6
S5424,Maria,Davis,student4424@university.com,Female,20,CS,50.51,91.17,45.75,53.28,66.12,4.12,72.49,81.53,F,6.3,Yes,Yes,Bachelor's,High,7,5
S5425,Ahmed,Smith,student4425@university.com,Female,24,CS,84.78,68.9,44.48,,85.34,7.83,83.97,52.38,C,19.3,No,Yes,,Medium,3,7.6
S5426,Omar,Brown,student4426@university.com,Female,18,CS,81.02,67.2,45.3,70.32,97.73,4.71,83.33,81.86,F,17.6,No,Yes,PhD,Medium,10,4.9
S5427,Emma,Smith,student4427@university.com,Male,20,CS,82.25,87.1,74.38,76.67,75.43,8.75,60.9,54.86,F,24.3,No,Yes,Bachelor's,Low,10,5
S5428,Omar,Williams,student4428@university.com,Male,24,Business,68.72,45.59,63.86,74.32,75.38,6.45,75.38,85.7,F,9.9,No,Yes,None,Medium,3,7.4
S5429,Ali,Smith,student4429@university.com,Female,18,CS,60.41,92.95,57.62,85.91,55.86,7.66,60.41,78.69,A,22.4,Yes,Yes,Master's,Medium,2,8.3
S5430,John,Smith,student4430@university.com,Female,19,Business,86.02,80.25,58.95,73.67,69.51,8.04,94.96,65.02,A,23.5,Yes,Yes,Master's,Medium,7,7.3
S5431,Maria,Johnson,student4431@university.com,Male,24,CS,,92.52,52.44,,92.62,6.9,66.16,68.54,C,5.7,No,Yes,PhD,Low,8,6.4
S5432,Omar,Smith,student4432@university.com,Male,21,CS,56.93,99.67,64.69,69.02,56.76,7.49,90.27,54.5,F,15.8,Yes,Yes,PhD,Low,1,7.5
S5433,Ali,Jones,student4433@university.com,Female,21,Mathematics,74.34,71.08,52.18,76.27,95.88,6.95,68.86,66.14,C,29.5,Yes,Yes,None,Low,7,6.3
S5434,Maria,Brown,student4434@university.com,Female,21,CS,62.44,45.6,81.88,50.16,83.37,5.5,88.19,98.34,F,12.5,No,Yes,,Medium,2,7.3
S5435,John,Johnson,student4435@university.com,Female,23,CS,,49.99,47.44,65.52,71.05,5.67,61.05,74.31,C,27.1,No,Yes,PhD,High,7,7.9
S5436,Omar,Brown,student4436@university.com,Female,21,CS,86.72,59.42,96.89,,77.32,1.9,88.19,73.71,A,19.7,No,Yes,,Medium,6,4.1
S5437,Maria,Brown,student4437@university.com,Male,22,CS,76.9,46.21,45.39,66.68,57.52,8.27,58.98,81.46,D,12.4,No,Yes,Bachelor's,Medium,9,5.1
S5438,Emma,Williams,student4438@university.com,Male,18,Engineering,60.81,88.92,96.61,62.66,60.87,3.12,74.54,74.22,A,25.9,No,Yes,,High,7,7.5
S5439,Liam,Williams,student4439@university.com,Male,21,CS,65.5,57.81,90,77.18,64.32,5.36,55.68,67.78,F,29.8,No,Yes,High School,Medium,9,6
S5440,Emma,Johnson,student4440@university.com,Male,24,Engineering,98.33,98.55,80.84,,69.24,2.5,76.39,56.98,A,23.6,No,Yes,PhD,Low,5,6.6
S5441,Ahmed,Davis,student4441@university.com,Female,22,Business,92.43,82.16,94.74,76.58,95.78,6.96,91.04,81.52,A,6.5,Yes,No,Bachelor's,Medium,6,7.4
S5442,Ahmed,Williams,student4442@university.com,Male,22,Engineering,94,50.41,48.35,65.18,68.38,9.75,87.78,87.45,A,6.3,No,Yes,,Medium,6,6.6
S5443,Maria,Williams,student4443@university.com,Female,22,CS,73,68.56,50.58,69.16,76.19,8.02,52.54,96.16,D,17.3,No,Yes,Master's,High,3,8.2
S5444,Liam,Williams,student4444@university.com,Male,20,Engineering,81.19,68.01,55.13,89.57,58.1,6.19,74.61,50.15,C,5.2,No,No,PhD,High,3,5.9
S5445,Ali,Brown,student4445@university.com,Male,24,CS,68.84,69.55,54.69,,86.8,5.68,92.61,53.33,F,21.9,No,Yes,Master's,High,1,7.5
S5446,Emma,Johnson,student4446@university.com,Male,20,Engineering,53.89,72.14,58.65,72.31,78.01,4.9,82.51,94.97,F,5.4,Yes,No,,Low,4,6.1
S5447,Ali,Brown,student4447@university.com,Female,22,Engineering,70.05,41.87,74.54,78.88,72,2.05,52.96,81.56,C,29.3,No,Yes,Master's,Low,3,6.6
S5448,Liam,Jones,student4448@university.com,Male,23,CS,79.7,81.18,41.69,88.34,97.36,3.48,66.28,97.9,B,27,Yes,No,PhD,Medium,7,4.6
S5449,Ali,Brown,student4449@university.com,Female,21,Business,64.36,69.23,62.94,87.29,94.53,4.06,77.83,71.54,B,25.4,No,Yes,,Low,6,8.2
S5450,Liam,Jones,student4450@university.com,Female,18,Mathematics,92.4,87.46,54.78,59.27,82.98,9.45,58.63,70.83,B,25.3,No,Yes,High School,Medium,9,5.6
S5451,Maria,Smith,student4451@university.com,Male,24,Business,57.56,88.92,76.4,,96.09,4.26,84.1,67.21,C,25.9,No,Yes,Bachelor's,Medium,10,5.5
S5452,Ali,Smith,student4452@university.com,Female,23,CS,68.36,53.83,99.11,67.41,78.24,5.86,81.74,57.14,C,15.9,No,Yes,High School,Medium,3,4.4
S5453,Emma,Jones,student4453@university.com,Male,19,Engineering,56.25,42.91,71.06,59.38,91.35,9.22,60.12,68.93,C,24.8,No,Yes,Bachelor's,Medium,6,6.5
S5454,John,Jones,student4454@university.com,Female,20,Mathematics,70.24,82.19,65.54,50.61,70.47,5.18,77.52,50.73,C,14.2,Yes,Yes,High School,Medium,9,6.1
S5455,Ahmed,Brown,student4455@university.com,Male,21,CS,51.98,98.67,62.09,58.7,54.34,2.51,90.59,75.47,C,26.2,Yes,Yes,PhD,Medium,10,4.5
S5456,John,Jones,student4456@university.com,Female,21,Business,63.63,66.8,87.1,90.41,99.71,3.81,68.74,92.36,B,20.4,No,Yes,PhD,Medium,3,7.8
S5457,Ali,Johnson,student4457@university.com,Female,19,CS,70.04,55.58,44.32,77.3,58.28,3.76,62.35,66.06,D,14,No,Yes,Master's,High,9,4.3
S5458,John,Smith,student4458@university.com,Male,19,CS,,49.4,97.59,67.08,62.58,7.15,85.06,54.73,C,23.6,Yes,Yes,Bachelor's,High,3,4.7
S5459,Emma,Smith,student4459@university.com,Male,24,Business,77.18,57.25,65.08,80.42,58.16,2.96,53.54,98.69,B,11.1,No,Yes,None,Low,1,6.3
S5460,Emma,Davis,student4460@university.com,Male,21,Business,63.75,59.68,58.82,,66.87,7.3,91.63,56.45,A,29.1,No,Yes,PhD,High,3,5.8
S5461,Ali,Jones,student4461@university.com,Male,19,Business,76.15,65.43,98.44,67.72,64.46,8.89,97.17,76.43,B,21.6,Yes,Yes,Bachelor's,Low,5,5.4
S5462,Maria,Williams,student4462@university.com,Female,21,Mathematics,75.45,79.32,96.15,73.3,80.06,3.36,98.24,90.46,F,15,Yes,Yes,PhD,Medium,8,6.8
S5463,John,Williams,student4463@university.com,Female,23,CS,65.81,56.39,78.52,53.21,99.82,1.35,71.63,62.62,C,18.8,No,Yes,None,High,1,6.6
S5464,Maria,Jones,student4464@university.com,Female,24,CS,91.51,43.06,41.11,79.85,52.63,6.39,81.16,92.07,B,23.4,Yes,Yes,Bachelor's,Medium,4,6.2
S5465,Maria,Johnson,student4465@university.com,Female,19,Mathematics,77.28,62.4,84.91,67.82,88.92,3.61,92.87,77.85,B,24.9,Yes,Yes,Master's,Low,10,7.9
S5466,Liam,Williams,student4466@university.com,Male,23,CS,66.61,91.34,60.13,71.68,56.4,5.34,61.17,66.6,B,29.4,No,Yes,Bachelor's,Medium,8,6.5
S5467,Sara,Davis,student4467@university.com,Female,23,Engineering,97.37,69.9,63.3,71.13,50.99,6.34,51.39,93.28,A,10.2,No,Yes,,High,6,8.9
S5468,Ali,Jones,student4468@university.com,Male,19,Engineering,92.26,97.89,49.52,81.62,81.93,4.08,69.23,81.1,A,17.6,No,Yes,,Medium,4,8
S5469,Ahmed,Johnson,student4469@university.com,Female,24,CS,99.13,70.22,71.41,78.62,93.67,9.25,94.22,80.77,A,7.3,No,Yes,PhD,High,3,4.5
S5470,Emma,Johnson,student4470@university.com,Male,21,CS,84.61,56.55,84.67,71.11,58.81,4,75.25,75.2,B,7.1,No,Yes,Master's,Medium,1,5.4
S5471,Emma,Brown,student4471@university.com,Male,22,Engineering,68.91,51.6,56.38,50.85,67.08,3.07,76.51,63.74,D,7.6,Yes,Yes,PhD,High,10,6.7
S5472,Ali,Johnson,student4472@university.com,Male,21,Business,64.04,81.67,96.32,81.05,58.44,8.86,84.57,65.24,C,11.5,No,Yes,None,Low,8,6.3
S5473,Liam,Williams,student4473@university.com,Male,18,Business,83.17,72.18,51.68,93.98,95.33,1.36,78.73,54.4,B,22.4,No,Yes,,Medium,2,4.2
S5474,Omar,Williams,student4474@university.com,Male,19,Engineering,99.04,76.24,43.98,88.48,63.52,1.24,52.72,62.19,B,26.5,No,Yes,High School,Low,7,6.6
S5475,Omar,Jones,student4475@university.com,Female,20,Engineering,81.34,85.31,78.66,99.08,72.24,9.36,78.04,63.89,B,15.9,No,Yes,None,Medium,3,7
S5476,Omar,Jones,student4476@university.com,Male,24,CS,94.08,83.55,90.96,56.95,94.74,2.09,82.4,52.94,A,18.9,Yes,Yes,PhD,Low,5,6.3
S5477,Liam,Johnson,student4477@university.com,Female,19,CS,66.46,42.6,97.19,61.13,77.64,1.48,82.08,55.52,B,10.2,Yes,Yes,Master's,Low,6,8.3
S5478,Ahmed,Davis,student4478@university.com,Female,18,Engineering,,88.15,86.03,76.96,96.64,5.35,86.42,63.51,A,24.8,No,Yes,PhD,High,3,6.8
S5479,Emma,Smith,student4479@university.com,Male,23,CS,95.31,71.96,51.98,61.79,96.32,0.47,76,83.86,B,27.2,No,Yes,,Medium,6,7.9
S5480,Ali,Brown,student4480@university.com,Female,20,CS,87.84,63.5,98.66,51.73,73.08,6.2,95,59.21,A,17.1,No,Yes,,Low,7,6.9
S5481,Liam,Smith,student4481@university.com,Female,20,Engineering,,72.25,95.17,70.11,79.12,4.53,73.21,76.09,C,9,No,No,Bachelor's,Medium,10,8.5
S5482,Emma,Johnson,student4482@university.com,Female,21,Engineering,88.74,76.75,49.79,64.38,61.52,6.4,75.91,75.4,B,5.1,No,Yes,High School,Medium,7,5.1
S5483,Maria,Johnson,student4483@university.com,Male,22,CS,72.43,48.97,73.53,63.19,99.53,2.84,89.02,91.7,F,18.4,Yes,Yes,,Medium,2,8.2
S5484,John,Smith,student4484@university.com,Male,21,Engineering,76.55,65.04,73.33,97.66,63.92,9.05,91.66,80.46,F,17.4,Yes,Yes,,Medium,2,6.2
S5485,John,Brown,student4485@university.com,Male,24,Engineering,95.03,60.14,66.55,61.92,89.17,2.71,82.42,95.85,A,28.1,No,No,PhD,Medium,3,7.5
S5486,Liam,Smith,student4486@university.com,Male,20,CS,77.58,61.02,99.06,56.47,65.65,6.38,56.32,81.41,C,5.9,No,Yes,Bachelor's,Low,7,6.8
