Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Performance
S5301,Emma,Brown,student4301@university.com,Female,21,CS,56.25,43.69,60.28,86.32,99.63,4.16,73.01,73.8,C,20.8,Yes,Yes,Bachelor's,Low,7,7.8,Average Performer
S5302,Sara,Johnson,student4302@university.com,Female,18,Business,98.84,53.11,75.1,87.52,81.86,0.18,96.62,73.48,B,18.6,No,Yes,Master's,Low,10,6.1,Average Performer
S5303,Liam,Williams,student4303@university.com,Male,20,Business,99.28,93.59,90.57,79.57,66.71,2.25,96.37,65.26,A+,17.5,No,Yes,,Low,7,5.7,High Performer
S5304,Ahmed,Smith,student4304@university.com,Female,22,Engineering,96.84,47.3,65.54,72.4,62.5,3.89,85.58,65.51,C,18.8,No,No,PhD,Low,2,5.7,Average Performer
S5305,Maria,Jones,student4305@university.com,Male,18,Engineering,74.8,77.78,66.55,63.04,60.47,1.12,94.6,77.41,C,16.5,Yes,Yes,,High,3,4.8,Average Performer
S5306,Liam,Johnson,student4306@university.com,Female,23,CS,62.3,52.81,64.89,95.47,70.08,1.14,85.97,51.61,C,22.3,No,Yes,,Low,4,6.2,Average Performer
S5307,Sara,Brown,student4307@university.com,Male,22,Engineering,79.1,76.35,75.3,68.49,59.66,8.27,81.41,96.68,B,5.4,No,Yes,PhD,Medium,10,8.1,Average Performer
S5308,Emma,Davis,student4308@university.com,Male,20,Mathematics,71.0,62.99,69.26,89.95,56.76,0.41,71.04,82.5,C,9.7,No,Yes,Master's,High,7,4.1,Average Performer
S5309,Ali,Davis,student4309@university.com,Female,23,CS,60.3,46.1,58.02,,68.2,6.89,63.67,72.17,D,14.1,Yes,Yes,,High,10,6.9,Needs Improvement
S5310,Ahmed,Johnson,student4310@university.com,Female,24,CS,71.18,74.95,72.09,61.61,80.35,8.14,53.01,53.09,B,16.3,No,Yes,,High,8,4.9,Average Performer
S5311,John,Brown,student4311@university.com,Male,22,Mathematics,,80.98,67.88,67.28,57.32,1.31,90.04,81.5,C,8.3,No,Yes,,High,9,7.7,Average Performer
S5312,Maria,Johnson,student4312@university.com,Female,24,CS,53.55,80.82,68.63,,52.22,1.95,56.11,50.89,C,25.5,Yes,Yes,Master's,Low,6,4.7,Average Performer
S5313,Sara,Brown,student4313@university.com,Female,20,Engineering,66.67,78.22,69.48,65.97,51.73,6.41,70.52,83.99,C,28.2,No,Yes,Bachelor's,High,7,4.8,Average Performer
S5314,Ali,Davis,student4314@university.com,Female,22,Engineering,50.89,70.01,58.46,52.07,63.37,3.16,61.73,53.63,D,23.8,Yes,Yes,Bachelor's,Low,8,4.2,Needs Improvement
S5315,John,Williams,student4315@university.com,Male,22,Engineering,87.47,71.17,74.83,58.69,59.51,4.76,72.73,82.81,B,28.2,No,Yes,High School,Low,7,6.2,Average Performer
S5316,Omar,Smith,student4316@university.com,Male,19,Engineering,,78.14,70.82,62.96,76.96,8.36,65.75,70.29,B,23.6,No,Yes,,Low,7,7.2,Average Performer
S5317,Sara,Williams,student4317@university.com,Male,23,CS,53.13,81.42,70.5,58.8,72.79,1.38,91.48,83.13,B,16.0,No,No,,Medium,9,5.4,Average Performer
S5318,Sara,Smith,student4318@university.com,Female,23,CS,,79.29,72.91,60.19,66.24,6.2,98.91,56.92,B,14.8,No,Yes,Master's,Low,10,4.2,Average Performer
S5319,John,Davis,student4319@university.com,Female,18,Business,51.13,75.22,72.1,88.45,91.68,9.42,97.08,55.87,B,9.2,No,Yes,Master's,Low,6,8.7,Average Performer
S5320,Ali,Williams,student4320@university.com,Male,24,Business,79.5,49.35,66.47,70.6,75.25,0.57,81.12,62.37,C,7.2,No,Yes,Bachelor's,Medium,1,8.3,Average Performer
S5321,Omar,Williams,student4321@university.com,Male,24,Engineering,88.82,52.64,67.9,,54.58,0.6,98.96,70.58,C,10.5,Yes,No,,Medium,3,6.3,Average Performer
S5322,Liam,Johnson,student4322@university.com,Female,23,Engineering,89.39,55.61,79.33,98.33,64.79,5.55,70.04,62.65,B,18.3,Yes,Yes,,Low,5,8.1,Average Performer
S5323,Liam,Jones,student4323@university.com,Female,23,CS,51.71,95.18,74.86,72.34,98.67,9.6,76.12,54.1,B,8.4,No,Yes,Bachelor's,Medium,9,8.0,Average Performer
S5324,Emma,Davis,student4324@university.com,Female,22,CS,95.32,85.56,90.36,96.38,98.85,2.2,62.84,66.25,A+,28.8,No,Yes,,Low,1,6.8,High Performer
S5325,Ali,Brown,student4325@university.com,Female,24,Business,,73.17,73.84,64.95,62.73,3.31,94.9,85.29,B,10.5,No,Yes,High School,Medium,2,6.6,Average Performer
S5326,Ahmed,Davis,student4326@university.com,Male,21,Engineering,78.07,55.12,63.69,70.03,58.36,0.99,58.99,79.15,C,25.8,No,Yes,,Medium,3,7.3,Average Performer
S5327,Maria,Brown,student4327@university.com,Female,19,CS,74.1,46.65,66.44,69.81,74.78,3.62,80.52,98.17,C,25.5,No,Yes,High School,High,4,7.6,Average Performer
S5328,John,Brown,student4328@university.com,Female,18,CS,52.24,93.93,80.22,77.3,74.07,0.44,89.97,71.8,A,8.5,No,Yes,,High,6,8.1,High Performer
S5329,Emma,Smith,student4329@university.com,Male,19,CS,78.1,93.56,81.39,79.21,70.51,3.89,79.77,66.64,A,22.8,No,Yes,,Low,7,6.9,High Performer
S5330,Omar,Brown,student4330@university.com,Male,18,CS,70.47,46.64,63.46,62.41,76.47,5.55,53.94,84.68,C,25.6,Yes,Yes,,Low,7,7.7,Average Performer
S5331,John,Brown,student4331@university.com,Female,20,Business,88.64,87.83,81.05,89.68,61.61,9.75,80.57,70.6,A,27.1,No,No,Master's,High,2,4.9,High Performer
S5332,John,Johnson,student4332@university.com,Male,22,Mathematics,,66.8,71.69,74.83,55.75,8.18,88.35,80.92,B,28.8,Yes,Yes,Bachelor's,Medium,3,7.7,Average Performer
S5333,Ali,Williams,student4333@university.com,Female,23,Business,84.18,59.44,68.5,50.35,78.52,8.22,59.39,97.31,C,28.3,Yes,Yes,,Medium,1,4.3,Average Performer
S5334,Maria,Davis,student4334@university.com,Female,23,Mathematics,55.07,84.35,77.87,79.57,96.63,2.28,86.85,74.96,B,12.8,No,Yes,,Medium,1,7.3,Average Performer
S5335,Ahmed,Davis,student4335@university.com,Male,21,Mathematics,56.65,76.86,68.47,89.9,56.89,0.87,93.93,74.91,C,11.7,No,Yes,High School,Medium,6,7.6,Average Performer
S5336,Liam,Brown,student4336@university.com,Male,24,Engineering,56.99,86.8,67.78,62.52,85.24,6.03,99.32,88.76,C,14.9,Yes,Yes,Master's,Low,4,8.8,Average Performer
S5337,Sara,Jones,student4337@university.com,Female,24,CS,52.28,44.46,53.92,51.89,71.89,5.21,70.5,87.8,D,16.6,No,Yes,Bachelor's,Medium,10,6.1,Needs Improvement
S5338,Sara,Davis,student4338@university.com,Male,19,Business,77.07,59.12,65.4,90.36,64.7,5.17,51.26,75.81,C,10.8,No,Yes,,High,4,4.6,Average Performer
S5339,John,Brown,student4339@university.com,Female,19,CS,89.7,59.16,80.32,98.81,92.66,1.09,70.95,53.24,A,7.2,No,Yes,PhD,Low,9,5.7,High Performer
S5340,Liam,Smith,student4340@university.com,Female,19,CS,80.52,59.79,69.6,53.83,72.82,4.94,83.01,99.04,C,21.4,Yes,Yes,,Low,8,6.1,Average Performer
S5341,Liam,Smith,student4341@university.com,Female,24,CS,78.75,70.15,80.01,96.9,79.17,1.5,94.57,68.87,A,9.4,No,No,High School,Medium,3,7.8,High Performer
S5342,Maria,Smith,student4342@university.com,Male,23,Engineering,84.03,56.98,75.41,67.96,72.15,4.22,96.91,65.84,B,27.9,No,Yes,PhD,High,3,4.9,Average Performer
S5343,Omar,Brown,student4343@university.com,Female,24,CS,66.98,66.66,74.02,97.07,54.06,0.62,95.48,99.08,B,12.2,No,Yes,,High,8,4.8,Average Performer
S5344,Omar,Johnson,student4344@university.com,Female,19,CS,68.1,62.07,68.64,82.44,79.75,8.57,82.9,93.61,C,9.9,No,Yes,Master's,Medium,2,5.1,Average Performer
S5345,Emma,Jones,student4345@university.com,Female,22,Engineering,65.71,84.12,78.78,94.51,70.94,0.13,84.13,66.51,B,9.9,No,Yes,High School,Medium,10,5.2,Average Performer
S5346,Ali,Brown,student4346@university.com,Male,18,Business,85.61,76.21,78.22,89.29,54.34,9.39,50.12,65.42,B,12.2,No,Yes,Master's,High,5,8.6,Average Performer
S5347,Maria,Johnson,student4347@university.com,Female,23,Engineering,58.08,79.22,62.65,51.4,79.79,8.63,68.19,86.05,C,20.3,No,Yes,,Low,6,4.8,Average Performer
S5348,Maria,Johnson,student4348@university.com,Female,22,Business,50.65,52.64,49.03,53.27,50.49,7.53,95.34,66.72,F,29.5,No,No,Bachelor's,High,5,6.1,Needs Improvement
S5349,Ali,Davis,student4349@university.com,Female,20,CS,79.81,59.53,67.42,76.29,60.43,9.83,84.48,62.57,C,17.2,No,Yes,PhD,Low,1,6.0,Average Performer
S5350,Liam,Brown,student4350@university.com,Male,22,CS,97.12,41.27,62.13,56.48,89.05,0.54,73.4,98.98,C,20.0,No,Yes,High School,Medium,5,4.6,Average Performer
S5351,Omar,Brown,student4351@university.com,Female,22,Engineering,80.47,46.5,62.95,73.05,51.9,6.42,55.21,78.29,C,26.1,Yes,Yes,,High,9,4.5,Average Performer
S5352,Omar,Johnson,student4352@university.com,Female,20,Engineering,89.15,55.9,77.46,97.73,82.33,8.49,62.32,88.12,B,13.4,No,Yes,High School,Medium,10,8.5,Average Performer
S5353,Liam,Johnson,student4353@university.com,Male,22,Engineering,83.64,43.93,65.03,,97.49,1.27,77.75,85.65,C,9.5,Yes,Yes,PhD,Low,2,8.2,Average Performer
S5354,Omar,Johnson,student4354@university.com,Male,18,Business,74.87,76.16,74.0,74.45,58.56,5.85,94.88,87.78,B,15.8,No,No,Bachelor's,High,3,8.7,Average Performer
S5355,John,Davis,student4355@university.com,Female,23,Business,85.92,99.89,87.36,69.21,70.86,3.94,54.79,95.17,A,13.0,No,Yes,,Medium,6,5.6,High Performer
S5356,Maria,Brown,student4356@university.com,Female,21,Mathematics,91.21,46.05,72.28,81.49,78.77,4.36,57.69,75.04,B,26.7,Yes,No,PhD,Low,3,6.6,Average Performer
S5357,Sara,Johnson,student4357@university.com,Female,24,CS,61.24,89.27,71.46,59.69,72.52,9.13,82.75,87.67,B,29.4,Yes,Yes,,Low,6,5.3,Average Performer
S5358,Ali,Smith,student4358@university.com,Male,20,CS,,47.13,68.1,,81.02,5.39,64.71,89.84,C,22.2,No,Yes,High School,Low,7,6.0,Average Performer
S5359,Omar,Brown,student4359@university.com,Male,23,Engineering,61.19,80.19,77.58,92.94,70.2,0.93,58.49,97.32,B,21.3,No,Yes,,Low,3,8.0,Average Performer
S5360,Emma,Davis,student4360@university.com,Female,19,CS,72.61,78.59,76.94,90.57,57.43,9.37,58.92,85.65,B,22.9,Yes,Yes,PhD,Medium,4,6.4,Average Performer
S5361,Omar,Smith,student4361@university.com,Male,18,CS,,94.16,79.26,89.46,54.45,1.85,74.63,94.63,B,16.7,No,Yes,PhD,Medium,6,4.5,Average Performer
S5362,Omar,Williams,student4362@university.com,Female,21,CS,67.26,46.84,68.19,88.55,87.22,8.93,79.19,54.75,C,20.7,Yes,Yes,Bachelor's,High,1,4.0,Average Performer
S5363,Ahmed,Brown,student4363@university.com,Female,18,CS,,58.93,70.81,72.97,61.93,9.71,95.22,56.3,B,6.8,Yes,Yes,PhD,Medium,1,5.2,Average Performer
S5364,John,Williams,student4364@university.com,Male,18,CS,93.02,45.45,73.17,86.44,92.37,8.78,76.49,57.92,B,17.3,No,Yes,,Low,5,4.9,Average Performer
S5365,Ali,Johnson,student4365@university.com,Female,19,CS,75.77,64.44,78.52,69.36,87.15,6.77,84.56,57.24,B,13.3,Yes,Yes,PhD,Low,8,8.0,Average Performer
S5366,Ahmed,Davis,student4366@university.com,Male,21,Engineering,76.77,94.7,73.48,55.04,52.47,7.44,59.03,54.38,B,6.3,No,Yes,,Low,1,7.3,Average Performer
S5367,Ahmed,Johnson,student4367@university.com,Male,24,Engineering,93.04,86.89,82.39,,60.06,7.0,85.67,56.13,A,18.6,No,Yes,Bachelor's,High,1,8.2,High Performer
S5368,Emma,Davis,student4368@university.com,Female,18,Business,74.53,83.37,70.8,57.93,64.6,4.61,82.43,99.8,B,14.0,Yes,Yes,,Low,1,6.1,Average Performer
S5369,Maria,Jones,student4369@university.com,Male,19,Engineering,84.08,71.98,76.95,69.54,79.72,2.74,60.81,63.61,B,19.8,Yes,Yes,,Medium,10,6.9,Average Performer
S5370,Emma,Johnson,student4370@university.com,Female,20,CS,54.28,93.01,70.16,64.87,90.49,2.85,83.47,73.9,B,17.8,No,Yes,,Medium,1,6.1,Average Performer
S5371,Maria,Williams,student4371@university.com,Male,19,CS,58.93,66.97,63.43,79.96,53.02,7.31,60.57,91.08,C,11.9,No,No,,High,9,5.1,Average Performer
S5372,Maria,Davis,student4372@university.com,Female,22,CS,70.22,48.98,57.92,68.08,62.48,6.26,79.68,55.92,D,18.5,No,Yes,Master's,Low,2,7.2,Needs Improvement
S5373,Ali,Johnson,student4373@university.com,Female,23,Business,74.74,90.26,81.8,85.28,68.81,5.85,83.44,65.87,A,14.5,No,Yes,,Low,6,5.9,High Performer
S5374,Omar,Brown,student4374@university.com,Female,19,Business,98.29,56.78,76.34,75.61,59.17,6.53,84.67,57.96,B,28.0,No,Yes,PhD,Low,2,5.2,Average Performer
S5375,Ali,Davis,student4375@university.com,Male,19,CS,98.53,43.22,77.41,95.97,77.26,7.75,95.46,53.13,B,14.4,No,Yes,Master's,Low,5,8.7,Average Performer
S5376,John,Davis,student4376@university.com,Female,19,CS,92.56,47.56,63.35,,73.9,7.48,97.39,98.04,C,6.0,Yes,Yes,,Medium,5,4.5,Average Performer
S5377,Maria,Johnson,student4377@university.com,Male,24,Mathematics,65.78,76.54,79.4,84.39,65.82,1.05,90.51,92.92,B,24.1,No,Yes,,Medium,9,7.9,Average Performer
S5378,Ahmed,Jones,student4378@university.com,Male,18,Engineering,98.2,76.42,83.43,,75.84,3.63,93.94,93.96,A,29.1,No,Yes,Bachelor's,Medium,4,6.7,High Performer
S5379,Omar,Johnson,student4379@university.com,Male,24,Business,,55.61,64.98,,67.79,2.64,50.97,93.43,C,9.2,No,Yes,,Low,6,7.8,Average Performer
S5380,Sara,Williams,student4380@university.com,Male,21,CS,69.65,83.63,74.43,68.58,67.16,5.38,68.13,57.73,B,29.3,Yes,Yes,,Medium,4,4.4,Average Performer
S5381,John,Williams,student4381@university.com,Male,19,CS,85.08,86.42,78.84,65.27,63.27,0.61,51.99,89.25,B,20.4,No,Yes,Bachelor's,Low,6,6.0,Average Performer
S5382,Ali,Davis,student4382@university.com,Female,19,Business,50.83,95.23,73.09,,77.02,7.62,61.24,86.39,B,26.2,No,Yes,Master's,High,3,8.0,Average Performer
S5383,Emma,Davis,student4383@university.com,Male,22,Engineering,57.31,75.1,67.56,63.26,72.21,1.07,69.09,96.27,C,16.8,Yes,Yes,Master's,High,4,8.1,Average Performer
S5384,John,Johnson,student4384@university.com,Female,22,Engineering,91.48,86.77,79.98,75.09,59.82,2.71,93.38,60.97,B,20.6,No,Yes,,Medium,9,7.9,Average Performer
S5385,John,Williams,student4385@university.com,Female,20,Engineering,82.28,85.19,75.85,,50.65,7.83,75.59,70.7,B,26.0,Yes,Yes,PhD,Low,1,7.7,Average Performer
S5386,Omar,Williams,student4386@university.com,Male,20,Engineering,68.21,55.47,61.41,,57.55,0.52,82.44,64.75,C,29.6,No,Yes,PhD,High,7,5.9,Average Performer
S5387,John,Jones,student4387@university.com,Female,22,Business,75.03,58.61,58.12,57.89,52.14,6.6,68.14,62.9,D,9.6,No,Yes,High School,High,3,7.6,Needs Improvement
S5388,John,Brown,student4388@university.com,Female,21,CS,95.26,68.71,76.52,63.61,71.58,9.24,80.15,82.62,B,27.5,No,Yes,Bachelor's,Low,9,4.5,Average Performer
S5389,Sara,Jones,student4389@university.com,Male,20,CS,81.58,41.14,60.83,55.05,61.25,6.18,90.78,58.2,C,21.7,No,Yes,Master's,Medium,7,4.8,Average Performer
S5390,Liam,Smith,student4390@university.com,Female,23,Business,69.91,57.84,72.68,96.33,71.02,7.13,65.06,73.24,B,28.7,No,Yes,High School,Low,2,6.7,Average Performer
S5391,Emma,Jones,student4391@university.com,Male,23,CS,56.02,68.43,71.91,93.63,66.47,7.92,96.61,82.33,B,13.0,No,Yes,PhD,Low,5,6.7,Average Performer
S5392,Emma,Johnson,student4392@university.com,Male,21,Engineering,,46.48,64.58,65.42,76.9,2.22,60.67,56.52,C,11.1,Yes,Yes,Bachelor's,Low,1,6.4,Average Performer
S5393,Emma,Brown,student4393@university.com,Male,22,Business,98.92,47.58,70.13,62.35,86.19,5.81,95.97,62.85,B,14.1,Yes,Yes,PhD,Medium,1,7.7,Average Performer
S5394,Maria,Johnson,student4394@university.com,Female,20,Mathematics,71.87,67.79,77.96,95.27,73.97,3.09,51.41,98.37,B,27.1,No,Yes,,Low,7,6.8,Average Performer
S5395,Ahmed,Smith,student4395@university.com,Female,19,Engineering,73.59,83.86,65.34,50.09,53.1,2.49,77.14,89.77,C,16.5,No,Yes,PhD,Low,7,4.3,Average Performer
S5396,Liam,Brown,student4396@university.com,Female,22,Engineering,74.93,90.02,74.92,80.03,50.88,1.92,99.26,83.85,B,28.8,No,No,,Low,8,8.4,Average Performer
S5397,Emma,Davis,student4397@university.com,Female,20,Business,94.21,72.78,79.1,95.8,60.66,5.85,80.49,92.8,B,11.1,No,Yes,Master's,Low,8,7.1,Average Performer
S5398,John,Williams,student4398@university.com,Male,21,Business,80.2,68.48,76.92,,71.25,7.95,77.74,50.7,B,10.5,No,Yes,Bachelor's,Medium,7,8.5,Average Performer
S5399,John,Jones,student4399@university.com,Male,23,Business,84.68,63.06,68.17,50.15,52.25,8.76,84.12,50.3,C,22.0,No,Yes,Master's,Medium,3,6.1,Average Performer
S5400,Emma,Johnson,student4400@university.com,Female,21,Engineering,69.47,51.58,62.5,60.94,66.39,4.29,64.47,57.7,C,12.3,No,Yes,Bachelor's,Low,3,4.0,Average Performer
S5401,Omar,Smith,student4401@university.com,Male,20,CS,51.45,48.79,69.1,96.12,94.35,3.73,52.7,74.76,C,8.2,Yes,Yes,Bachelor's,Low,2,7.8,Average Performer
S5402,Emma,Williams,student4402@university.com,Female,21,Engineering,96.55,87.51,75.3,50.85,54.5,6.87,62.55,78.5,B,14.4,No,Yes,Master's,Medium,1,6.8,Average Performer
S5403,John,Jones,student4403@university.com,Male,20,Business,97.46,67.9,82.61,69.74,97.43,7.8,58.81,55.68,A,11.7,No,Yes,,High,8,4.1,High Performer
S5404,Maria,Williams,student4404@university.com,Male,20,Business,97.46,87.42,91.28,89.49,92.83,2.53,96.18,53.61,A+,15.3,No,Yes,Bachelor's,Medium,6,6.9,High Performer
S5405,Ali,Jones,student4405@university.com,Male,21,CS,,82.24,82.74,,91.59,2.97,92.61,91.42,A,9.7,No,Yes,Bachelor's,Low,5,8.7,High Performer
S5406,Ali,Davis,student4406@university.com,Male,18,Engineering,90.76,51.63,73.71,73.88,93.18,5.33,65.89,73.22,B,28.9,Yes,Yes,High School,Medium,1,5.0,Average Performer
S5407,Liam,Brown,student4407@university.com,Male,19,Engineering,84.23,70.62,69.26,61.62,54.0,4.44,91.8,99.62,C,25.0,Yes,Yes,PhD,Low,5,5.4,Average Performer
S5408,Liam,Williams,student4408@university.com,Female,22,Mathematics,92.23,66.64,77.25,79.99,57.56,7.06,60.59,61.47,B,26.0,No,Yes,High School,Low,10,7.2,Average Performer
S5409,Emma,Williams,student4409@university.com,Female,23,Engineering,80.03,65.43,70.68,63.19,56.72,5.04,59.98,82.36,B,12.4,No,Yes,Bachelor's,Medium,8,8.1,Average Performer
S5410,Sara,Williams,student4410@university.com,Male,19,Engineering,,72.55,66.99,62.76,55.56,1.12,88.38,90.22,C,26.4,Yes,Yes,Bachelor's,Low,8,7.2,Average Performer
S5411,Emma,Brown,student4411@university.com,Female,22,CS,69.56,98.92,83.34,90.38,66.39,1.66,66.35,93.63,A,19.8,No,Yes,,High,10,7.4,High Performer
S5412,Omar,Smith,student4412@university.com,Male,22,Engineering,98.56,88.77,82.73,57.71,91.51,9.02,53.24,65.32,A,6.4,Yes,Yes,,High,6,5.6,High Performer
S5413,Emma,Jones,student4413@university.com,Male,23,CS,67.56,94.22,65.2,50.28,62.6,2.27,86.0,59.66,C,8.8,Yes,Yes,High School,Low,2,4.1,Average Performer
S5414,Liam,Davis,student4414@university.com,Male,19,Business,,41.78,60.64,66.84,62.21,0.5,99.48,61.3,C,16.1,No,Yes,PhD,High,2,8.2,Average Performer
S5415,Ali,Williams,student4415@university.com,Male,23,Business,54.66,48.42,62.65,74.55,83.79,7.31,78.3,83.34,C,14.8,No,Yes,,Low,2,9.0,Average Performer
S5416,John,Brown,student4416@university.com,Female,20,Engineering,66.71,45.09,61.86,85.25,54.85,6.84,63.18,76.12,C,24.9,No,Yes,Master's,Medium,8,8.3,Average Performer
S5417,Emma,Smith,student4417@university.com,Male,23,Engineering,67.55,55.79,61.96,89.06,68.01,6.0,68.65,79.95,C,26.8,No,Yes,Bachelor's,Medium,8,6.0,Average Performer
S5418,John,Jones,student4418@university.com,Female,21,Business,52.58,66.51,64.35,83.18,64.77,5.02,82.43,51.03,C,26.6,Yes,Yes,,Medium,8,5.8,Average Performer
S5419,John,Brown,student4419@university.com,Male,18,CS,55.95,78.52,67.73,81.33,92.37,9.7,85.07,69.55,C,14.4,Yes,No,Master's,Low,1,8.8,Average Performer
S5420,Sara,Davis,student4420@university.com,Male,18,CS,,70.05,79.36,83.29,75.73,1.2,94.32,65.51,B,20.9,Yes,No,,High,9,8.9,Average Performer
S5421,John,Davis,student4421@university.com,Female,18,Mathematics,,94.19,77.49,63.58,82.32,5.1,95.44,93.19,B,17.4,No,Yes,,Low,10,7.1,Average Performer
S5422,Ali,Jones,student4422@university.com,Male,19,Business,53.17,96.39,76.88,,56.45,5.64,93.06,88.81,B,27.2,Yes,Yes,Bachelor's,Medium,4,6.6,Average Performer
S5423,Maria,Williams,student4423@university.com,Male,19,Business,64.94,49.81,70.38,80.82,96.45,0.22,82.42,71.48,B,27.2,No,Yes,High School,Medium,9,6.6,Average Performer
S5424,Maria,Davis,student4424@university.com,Female,20,CS,50.51,91.17,64.93,53.28,66.12,4.12,72.49,81.53,C,6.3,Yes,Yes,Bachelor's,High,7,5.0,Average Performer
S5425,Ahmed,Smith,student4425@university.com,Female,24,CS,84.78,68.9,73.91,,85.34,7.83,83.97,52.38,B,19.3,No,Yes,,Medium,3,7.6,Average Performer
S5426,Omar,Brown,student4426@university.com,Female,18,CS,81.02,67.2,77.6,70.32,97.73,4.71,83.33,81.86,B,17.6,No,Yes,PhD,Medium,10,4.9,Average Performer
S5427,Emma,Smith,student4427@university.com,Male,20,CS,82.25,87.1,79.28,76.67,75.43,8.75,60.9,54.86,B,24.3,No,Yes,Bachelor's,Low,10,5.0,Average Performer
S5428,Omar,Williams,student4428@university.com,Male,24,Business,68.72,45.59,63.05,74.32,75.38,6.45,75.38,85.7,C,9.9,No,Yes,,Medium,3,7.4,Average Performer
S5429,Ali,Smith,student4429@university.com,Female,18,CS,60.41,92.95,74.77,85.91,55.86,7.66,60.41,78.69,B,22.4,Yes,Yes,Master's,Medium,2,8.3,Average Performer
S5430,John,Smith,student4430@university.com,Female,19,Business,86.02,80.25,73.71,73.67,69.51,8.04,94.96,65.02,B,23.5,Yes,Yes,Master's,Medium,7,7.3,Average Performer
S5431,Maria,Johnson,student4431@university.com,Male,24,CS,,92.52,77.26,,92.62,6.9,66.16,68.54,B,5.7,No,Yes,PhD,Low,8,6.4,Average Performer
S5432,Omar,Smith,student4432@university.com,Male,21,CS,56.93,99.67,74.96,69.02,56.76,7.49,90.27,54.5,B,15.8,Yes,Yes,PhD,Low,1,7.5,Average Performer
S5433,Ali,Jones,student4433@university.com,Female,21,Mathematics,74.34,71.08,75.13,76.27,95.88,6.95,68.86,66.14,B,29.5,Yes,Yes,,Low,7,6.3,Average Performer
S5434,Maria,Brown,student4434@university.com,Female,21,CS,62.44,45.6,55.57,50.16,83.37,5.5,88.19,98.34,D,12.5,No,Yes,,Medium,2,7.3,Needs Improvement
S5435,John,Johnson,student4435@university.com,Female,23,CS,,49.99,66.06,65.52,71.05,5.67,61.05,74.31,C,27.1,No,Yes,PhD,High,7,7.9,Average Performer
S5436,Omar,Brown,student4436@university.com,Female,21,CS,86.72,59.42,76.89,,77.32,1.9,88.19,73.71,B,19.7,No,Yes,,Medium,6,4.1,Average Performer
S5437,Maria,Brown,student4437@university.com,Male,22,CS,76.9,46.21,60.39,66.68,57.52,8.27,58.98,81.46,C,12.4,No,Yes,Bachelor's,Medium,9,5.1,Average Performer
S5438,Emma,Williams,student4438@university.com,Male,18,Engineering,60.81,88.92,70.01,62.66,60.87,3.12,74.54,74.22,B,25.9,No,Yes,,High,7,7.5,Average Performer
S5439,Liam,Williams,student4439@university.com,Male,21,CS,65.5,57.81,66.47,77.18,64.32,5.36,55.68,67.78,C,29.8,No,Yes,High School,Medium,9,6.0,Average Performer
S5440,Emma,Johnson,student4440@university.com,Male,24,Engineering,98.33,98.55,85.27,,69.24,2.5,76.39,56.98,A,23.6,No,Yes,PhD,Low,5,6.6,High Performer
S5441,Ahmed,Davis,student4441@university.com,Female,22,Business,92.43,82.16,86.84,76.58,95.78,6.96,91.04,81.52,A,6.5,Yes,No,Bachelor's,Medium,6,7.4,High Performer
S5442,Ahmed,Williams,student4442@university.com,Male,22,Engineering,94.0,50.41,70.79,65.18,68.38,9.75,87.78,87.45,B,6.3,No,Yes,,Medium,6,6.6,Average Performer
S5443,Maria,Williams,student4443@university.com,Female,22,CS,73.0,68.56,73.2,69.16,76.19,8.02,52.54,96.16,B,17.3,No,Yes,Master's,High,3,8.2,Average Performer
S5444,Liam,Williams,student4444@university.com,Male,20,Engineering,81.19,68.01,68.98,89.57,58.1,6.19,74.61,50.15,C,5.2,No,No,PhD,High,3,5.9,Average Performer
S5445,Ali,Brown,student4445@university.com,Male,24,CS,68.84,69.55,70.69,,86.8,5.68,92.61,53.33,B,21.9,No,Yes,Master's,High,1,7.5,Average Performer
S5446,Emma,Johnson,student4446@university.com,Male,20,Engineering,53.89,72.14,64.94,72.31,78.01,4.9,82.51,94.97,C,5.4,Yes,No,,Low,4,6.1,Average Performer
S5447,Ali,Brown,student4447@university.com,Female,22,Engineering,70.05,41.87,62.55,78.88,72.0,2.05,52.96,81.56,C,29.3,No,Yes,Master's,Low,3,6.6,Average Performer
S5448,Liam,Jones,student4448@university.com,Male,23,CS,79.7,81.18,86.04,88.34,97.36,3.48,66.28,97.9,A,27.0,Yes,No,PhD,Medium,7,4.6,High Performer
S5449,Ali,Brown,student4449@university.com,Female,21,Business,64.36,69.23,79.67,87.29,94.53,4.06,77.83,71.54,B,25.4,No,Yes,,Low,6,8.2,Average Performer
S5450,Liam,Jones,student4450@university.com,Female,18,Mathematics,92.4,87.46,81.15,59.27,82.98,9.45,58.63,70.83,A,25.3,No,Yes,High School,Medium,9,5.6,High Performer
S5451,Maria,Smith,student4451@university.com,Male,24,Business,57.56,88.92,76.27,,96.09,4.26,84.1,67.21,B,25.9,No,Yes,Bachelor's,Medium,10,5.5,Average Performer
